frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
290,1.2080,8.890,27.387,20.295,5.765,10.170,17.217,Fairway,airborne,-0.002,0
291,1.2122,8.804,27.411,20.261,5.718,10.169,17.242,Fairway,airborne,-0.002,0
292,1.2164,8.717,27.435,20.227,5.671,10.167,17.268,Fairway,airborne,-0.002,0
293,1.2205,8.631,27.459,20.194,5.624,10.166,17.293,Fairway,airborne,-0.002,0
294,1.2247,8.545,27.482,20.160,5.576,10.164,17.318,Fairway,airborne,-0.002,0
295,1.2289,8.459,27.505,20.126,5.529,10.162,17.343,Fairway,airborne,-0.002,0
296,1.2330,8.373,27.528,20.092,5.483,10.160,17.368,Fairway,airborne,-0.002,0
297,1.2372,8.287,27.551,20.059,5.436,10.159,17.392,Fairway,airborne,-0.002,0
298,1.2414,8.201,27.573,20.025,5.389,10.157,17.416,Fairway,airborne,-0.002,0
299,1.2455,8.115,27.596,19.992,5.342,10.155,17.440,Fairway,airborne,-0.002,0
300,1.2497,8.029,27.618,19.958,5.295,10.153,17.464,Fairway,airborne,-0.002,0
301,1.2539,7.944,27.640,19.925,5.249,10.152,17.488,Fairway,airborne,-0.002,0
302,1.2580,7.858,27.661,19.891,5.202,10.150,17.511,Fairway,airborne,-0.002,0
303,1.2622,7.773,27.683,19.858,5.156,10.149,17.534,Fairway,airborne,-0.002,0
304,1.2664,7.688,27.704,19.825,5.110,10.147,17.557,Fairway,airborne,-0.002,0
305,1.2705,7.603,27.726,19.791,5.063,10.145,17.580,Fairway,airborne,-0.002,0
306,1.2747,7.518,27.747,19.758,5.017,10.144,17.603,Fairway,airborne,-0.002,0
307,1.2789,7.432,27.767,19.725,4.971,10.142,17.625,Fairway,airborne,-0.002,0
308,1.2830,7.348,27.788,19.691,4.925,10.141,17.647,Fairway,airborne,-0.002,0
309,1.2872,7.263,27.808,19.658,4.879,10.139,17.669,Fairway,airborne,-0.002,0
310,1.2914,7.178,27.829,19.625,4.833,10.137,17.691,Fairway,airborne,-0.002,0
311,1.2955,7.093,27.849,19.592,4.787,10.136,17.713,Fairway,airborne,-0.002,0
312,1.2997,7.009,27.868,19.559,4.741,10.134,17.734,Fairway,airborne,-0.002,0
313,1.3038,6.924,27.888,19.526,4.695,10.133,17.755,Fairway,airborne,-0.002,0
314,1.3080,6.840,27.908,19.493,4.649,10.131,17.776,Fairway,airborne,-0.002,0
315,1.3122,6.756,27.927,19.460,4.604,10.130,17.797,Fairway,airborne,-0.002,0
316,1.3163,6.672,27.946,19.427,4.558,10.128,17.818,Fairway,airborne,-0.002,0
317,1.3205,6.587,27.965,19.394,4.512,10.126,17.838,Fairway,airborne,-0.002,0
318,1.3247,6.503,27.983,19.361,4.467,10.125,17.858,Fairway,airborne,-0.001,0
319,1.3288,6.419,28.002,19.328,4.421,10.124,17.878,Fairway,airborne,-0.001,0
320,1.3330,6.336,28.020,19.296,4.376,10.122,17.898,Fairway,airborne,-0.001,0
321,1.3372,6.252,28.038,19.263,4.331,10.121,17.917,Fairway,airborne,-0.001,0
322,1.3413,6.168,28.056,19.230,4.285,10.120,17.937,Fairway,airborne,-0.001,0
323,1.3455,6.085,28.074,19.197,4.240,10.118,17.956,Fairway,airborne,-0.001,0
324,1.3497,6.001,28.092,19.165,4.195,10.117,17.975,Fairway,airborne,-0.001,0
325,1.3538,5.918,28.109,19.132,4.150,10.115,17.994,Fairway,airborne,-0.001,0
326,1.3580,5.834,28.126,19.099,4.105,10.114,18.013,Fairway,airborne,-0.001,0
327,1.3622,5.751,28.143,19.067,4.060,10.112,18.031,Fairway,airborne,-0.001,0
328,1.3663,5.668,28.160,19.034,4.015,10.111,18.049,Fairway,airborne,-0.001,0
329,1.3705,5.585,28.177,19.002,3.970,10.109,18.067,Fairway,airborne,-0.002,0
330,1.3747,5.502,28.193,18.969,3.925,10.107,18.086,Fairway,airborne,-0.002,0
331,1.3788,5.419,28.209,18.937,3.881,10.106,18.104,Fairway,airborne,-0.002,0
332,1.3830,5.336,28.225,18.905,3.836,10.104,18.121,Fairway,airborne,-0.001,0
333,1.3872,5.253,28.241,18.872,3.791,10.103,18.139,Fairway,airborne,-0.002,0
334,1.3913,5.171,28.257,18.840,3.747,10.101,18.156,Fairway,airborne,-0.002,0
335,1.3955,5.088,28.272,18.808,3.702,10.099,18.173,Fairway,airborne,-0.002,0
336,1.3997,5.005,28.288,18.775,3.658,10.098,18.190,Fairway,airborne,-0.001,0
337,1.4038,4.923,28.303,18.743,3.613,10.096,18.207,Fairway,airborne,-0.002,0
338,1.4080,4.841,28.318,18.711,3.569,10.094,18.224,Fairway,airborne,-0.002,0
339,1.4122,4.758,28.333,18.679,3.525,10.093,18.240,Fairway,airborne,-0.001,0
340,1.4163,4.676,28.347,18.646,3.480,10.091,18.256,Fairway,airborne,-0.002,0
341,1.4205,4.594,28.362,18.614,3.436,10.089,18.272,Fairway,airborne,-0.002,0
342,1.4247,4.512,28.376,18.582,3.392,10.088,18.288,Fairway,airborne,-0.002,0
343,1.4288,4.430,28.390,18.550,3.348,10.087,18.303,Fairway,airborne,-0.001,0
344,1.4330,4.348,28.404,18.518,3.304,10.085,18.318,Fairway,airborne,-0.001,0
345,1.4371,4.267,28.417,18.486,3.260,10.084,18.333,Fairway,airborne,-0.001,0
346,1.4413,4.185,28.431,18.454,3.216,10.083,18.348,Fairway,airborne,-0.001,0
347,1.4455,4.103,28.444,18.422,3.172,10.081,18.363,Fairway,airborne,-0.002,0
348,1.4496,4.022,28.457,18.390,3.128,10.080,18.378,Fairway,airborne,-0.002,0
349,1.4538,3.940,28.470,18.358,3.084,10.078,18.392,Fairway,airborne,-0.002,0
350,1.4580,3.859,28.483,18.327,3.040,10.077,18.406,Fairway,airborne,-0.001,0
351,1.4621,3.777,28.496,18.295,2.997,10.075,18.420,Fairway,airborne,-0.002,0
352,1.4663,3.696,28.508,18.263,2.953,10.073,18.435,Fairway,airborne,-0.002,0
353,1.4705,3.615,28.520,18.231,2.909,10.072,18.448,Fairway,airborne,-0.002,0
354,1.4746,3.534,28.532,18.200,2.866,10.070,18.462,Fairway,airborne,-0.001,0
355,1.4788,3.453,28.544,18.168,2.822,10.069,18.475,Fairway,airborne,-0.002,0
356,1.4830,3.372,28.556,18.136,2.779,10.067,18.489,Fairway,airborne,-0.002,0
357,1.4871,3.291,28.567,18.105,2.735,10.065,18.502,Fairway,airborne,-0.001,0
358,1.4913,3.210,28.578,18.073,2.692,10.064,18.514,Fairway,airborne,-0.001,0
359,1.4955,3.130,28.590,18.041,2.649,10.062,18.527,Fairway,airborne,-0.002,0
360,1.4996,3.049,28.600,18.010,2.605,10.061,18.540,Fairway,airborne,-0.002,0
361,1.5038,2.968,28.611,17.978,2.562,10.059,18.552,Fairway,airborne,-0.001,0
362,1.5080,2.888,28.622,17.947,2.519,10.058,18.564,Fairway,airborne,-0.001,0
363,1.5121,2.808,28.632,17.915,2.476,10.057,18.575,Fairway,airborne,-0.001,0
364,1.5163,2.727,28.642,17.884,2.433,10.055,18.587,Fairway,airborne,-0.002,0
365,1.5205,2.647,28.652,17.853,2.390,10.054,18.599,Fairway,airborne,-0.002,0
366,1.5246,2.567,28.662,17.821,2.347,10.052,18.610,Fairway,airborne,-0.002,0
367,1.5288,2.487,28.672,17.790,2.304,10.050,18.622,Fairway,airborne,-0.002,0
368,1.5330,2.407,28.681,17.759,2.261,10.049,18.633,Fairway,airborne,-0.002,0
369,1.5371,2.327,28.691,17.727,2.218,10.047,18.644,Fairway,airborne,-0.002,0
370,1.5413,2.247,28.700,17.696,2.175,10.045,18.654,Fairway,airborne,-0.002,0
371,1.5455,2.167,28.709,17.665,2.132,10.044,18.665,Fairway,airborne,-0.001,0
372,1.5496,2.087,28.718,17.634,2.089,10.042,18.675,Fairway,airborne,-0.002,0
373,1.5538,2.008,28.726,17.602,2.047,10.041,18.686,Fairway,airborne,-0.002,0
374,1.5580,1.928,28.735,17.571,2.004,10.039,18.696,Fairway,airborne,-0.002,0
375,1.5621,1.848,28.743,17.540,1.961,10.038,18.705,Fairway,airborne,-0.002,0
376,1.5663,1.769,28.751,17.509,1.919,10.036,18.715,Fairway,airborne,-0.001,0
377,1.5705,1.689,28.759,17.478,1.876,10.034,18.725,Fairway,airborne,-0.002,0
378,1.5746,1.610,28.767,17.447,1.834,10.033,18.734,Fairway,airborne,-0.002,0
379,1.5788,1.531,28.774,17.416,1.791,10.031,18.743,Fairway,airborne,-0.002,0
380,1.5829,1.452,28.782,17.385,1.749,10.030,18.752,Fairway,airborne,-0.002,0
381,1.5871,1.373,28.789,17.354,1.707,10.028,18.761,Fairway,airborne,-0.001,0
382,1.5913,1.294,28.796,17.323,1.664,10.027,18.769,Fairway,airborne,-0.002,0
383,1.5954,1.215,28.803,17.292,1.622,10.025,18.778,Fairway,airborne,-0.002,0
384,1.5996,1.136,28.809,17.261,1.580,10.023,18.786,Fairway,airborne,-0.002,0
385,1.6038,1.057,28.816,17.231,1.537,10.022,18.794,Fairway,airborne,-0.001,0
386,1.6079,0.978,28.822,17.200,1.495,10.021,18.801,Fairway,airborne,-0.001,0
387,1.6121,0.899,28.828,17.169,1.453,10.019,18.809,Fairway,airborne,-0.002,0
388,1.6163,0.821,28.834,17.138,1.411,10.018,18.816,Fairway,airborne,-0.002,0
389,1.6204,0.742,28.840,17.107,1.369,10.016,18.824,Fairway,airborne,-0.002,0
390,1.6246,0.664,28.846,17.077,1.327,10.014,18.832,Fairway,airborne,-0.002,0
391,1.6288,0.585,28.851,17.046,1.285,10.012,18.839,Fairway,airborne,-0.002,0
392,1.6329,0.507,28.856,17.015,1.243,10.011,18.845,Fairway,airborne,-0.001,0
393,1.6371,0.429,28.861,16.985,1.201,10.009,18.852,Fairway,airborne,-0.002,0
394,1.6413,0.350,28.866,16.954,1.159,10.008,18.859,Fairway,airborne,-0.002,0
395,1.6454,0.272,28.871,16.924,1.117,10.006,18.865,Fairway,airborne,-0.001,0
396,1.6496,0.194,28.876,16.893,1.076,10.004,18.871,Fairway,airborne,-0.002,0
397,1.6538,0.116,28.880,16.863,1.034,10.003,18.877,Fairway,airborne,-0.002,0
398,1.6579,0.038,28.884,16.832,0.992,10.001,18.883,Fairway,airborne,-0.001,0
399,1.6621,-0.040,28.888,16.802,0.950,10.000,18.888,Fairway,airborne,-0.001,0
400,1.6663,-0.117,28.892,16.771,0.909,9.999,18.893,Fairway,airborne,-0.002,0
401,1.6704,-0.195,28.896,16.741,0.867,9.997,18.899,Fairway,airborne,-0.002,0
402,1.6746,-0.273,28.899,16.710,0.826,9.995,18.904,Fairway,airborne,-0.002,0
403,1.6788,-0.350,28.903,16.680,0.784,9.994,18.909,Fairway,airborne,-0.001,0
404,1.6829,-0.428,28.906,16.650,0.743,9.992,18.914,Fairway,airborne,-0.002,0
405,1.6871,-0.505,28.909,16.619,0.701,9.990,18.918,Fairway,airborne,-0.002,0
406,1.6913,-0.583,28.912,16.589,0.660,9.989,18.923,Fairway,airborne,-0.001,0
407,1.6954,-0.660,28.914,16.559,0.618,9.987,18.927,Fairway,airborne,-0.002,0
408,1.6996,-0.738,28.917,16.529,0.577,9.986,18.931,Fairway,airborne,-0.001,0
409,1.7038,-0.815,28.919,16.498,0.536,9.984,18.935,Fairway,airborne,-0.002,0
410,1.7079,-0.892,28.921,16.468,0.494,9.983,18.938,Fairway,airborne,-0.002,0
411,1.7121,-0.969,28.923,16.438,0.453,9.981,18.942,Fairway,airborne,-0.001,0
412,1.7162,-1.046,28.925,16.408,0.412,9.980,18.945,Fairway,airborne,-0.002,0
413,1.7204,-1.123,28.927,16.378,0.371,9.978,18.948,Fairway,airborne,-0.001,0
414,1.7246,-1.200,28.928,16.348,0.330,9.976,18.952,Fairway,airborne,-0.002,0
415,1.7287,-1.277,28.929,16.318,0.289,9.974,18.955,Fairway,airborne,-0.002,0
416,1.7329,-1.354,28.930,16.288,0.247,9.973,18.958,Fairway,airborne,-0.002,0
417,1.7371,-1.430,28.931,16.258,0.206,9.971,18.960,Fairway,airborne,-0.001,0
418,1.7412,-1.507,28.932,16.228,0.165,9.970,18.962,Fairway,airborne,-0.002,0
419,1.7454,-1.583,28.933,16.198,0.124,9.968,18.965,Fairway,airborne,-0.002,0
420,1.7496,-1.660,28.933,16.168,0.084,9.966,18.967,Fairway,airborne,-0.002,0
421,1.7537,-1.736,28.933,16.138,0.043,9.965,18.968,Fairway,airborne,-0.001,0
422,1.7579,-1.813,28.933,16.108,0.002,9.963,18.970,Fairway,airborne,-0.002,0
423,1.7621,-1.889,28.933,16.078,-0.039,9.962,18.972,Fairway,airborne,-0.002,0
424,1.7662,-1.965,28.933,16.048,-0.080,9.960,18.973,Fairway,airborne,-0.002,0
425,1.7704,-2.042,28.933,16.018,-0.121,9.958,18.975,Fairway,airborne,-0.001,0
426,1.7746,-2.118,28.932,15.989,-0.161,9.957,18.976,Fairway,airborne,-0.002,0
427,1.7787,-2.194,28.931,15.959,-0.202,9.955,18.976,Fairway,airborne,-0.001,0
428,1.7829,-2.270,28.930,15.929,-0.243,9.953,18.977,Fairway,airborne,-0.002,0
429,1.7871,-2.346,28.929,15.899,-0.283,9.952,18.978,Fairway,airborne,-0.002,0
430,1.7912,-2.422,28.928,15.870,-0.324,9.950,18.979,Fairway,airborne,-0.002,0
431,1.7954,-2.498,28.927,15.840,-0.365,9.948,18.979,Fairway,airborne,-0.002,0
432,1.7996,-2.573,28.925,15.810,-0.405,9.946,18.979,Fairway,airborne,-0.002,0
433,1.8037,-2.649,28.923,15.781,-0.446,9.944,18.979,Fairway,airborne,-0.001,0
434,1.8079,-2.725,28.921,15.751,-0.486,9.943,18.978,Fairway,airborne,-0.001,0
435,1.8121,-2.800,28.919,15.722,-0.526,9.941,18.978,Fairway,airborne,-0.002,0
436,1.8162,-2.876,28.917,15.692,-0.567,9.940,18.977,Fairway,airborne,-0.001,0
437,1.8204,-2.951,28.915,15.662,-0.607,9.938,18.976,Fairway,airborne,-0.002,0
438,1.8246,-3.027,28.912,15.633,-0.648,9.937,18.975,Fairway,airborne,-0.001,0
439,1.8287,-3.102,28.909,15.603,-0.688,9.935,18.974,Fairway,airborne,-0.002,0
440,1.8329,-3.177,28.906,15.574,-0.728,9.933,18.973,Fairway,airborne,-0.002,0
441,1.8371,-3.253,28.903,15.545,-0.768,9.932,18.972,Fairway,airborne,-0.002,0
442,1.8412,-3.328,28.900,15.515,-0.809,9.929,18.970,Fairway,airborne,-0.002,0
443,1.8454,-3.403,28.896,15.486,-0.849,9.928,18.969,Fairway,airborne,-0.002,0
444,1.8495,-3.478,28.893,15.456,-0.889,9.926,18.967,Fairway,airborne,-0.002,0
445,1.8537,-3.553,28.889,15.427,-0.929,9.924,18.965,Fairway,airborne,-0.002,0
446,1.8579,-3.628,28.885,15.398,-0.969,9.922,18.963,Fairway,airborne,-0.002,0
447,1.8620,-3.703,28.881,15.369,-1.009,9.920,18.961,Fairway,airborne,-0.002,0
448,1.8662,-3.777,28.877,15.339,-1.049,9.919,18.958,Fairway,airborne,-0.002,0
449,1.8704,-3.852,28.872,15.310,-1.089,9.917,18.955,Fairway,airborne,-0.001,0
450,1.8745,-3.927,28.868,15.281,-1.129,9.916,18.952,Fairway,airborne,-0.002,0
451,1.8787,-4.002,28.863,15.252,-1.169,9.914,18.949,Fairway,airborne,-0.002,0
452,1.8829,-4.076,28.858,15.222,-1.209,9.912,18.946,Fairway,airborne,-0.002,0
453,1.8870,-4.151,28.853,15.193,-1.249,9.910,18.943,Fairway,airborne,-0.002,0
454,1.8912,-4.225,28.847,15.164,-1.289,9.908,18.939,Fairway,airborne,-0.002,0
455,1.8954,-4.300,28.842,15.135,-1.329,9.907,18.935,Fairway,airborne,-0.002,0
456,1.8995,-4.374,28.836,15.106,-1.369,9.905,18.931,Fairway,airborne,-0.001,0
457,1.9037,-4.448,28.831,15.077,-1.408,9.904,18.927,Fairway,airborne,-0.002,0
458,1.9079,-4.522,28.825,15.048,-1.448,9.902,18.923,Fairway,airborne,-0.002,0
459,1.9120,-4.597,28.819,15.019,-1.488,9.900,18.918,Fairway,airborne,-0.002,0
460,1.9162,-4.671,28.812,14.990,-1.527,9.898,18.914,Fairway,airborne,-0.002,0
461,1.9204,-4.745,28.806,14.961,-1.567,9.896,18.909,Fairway,airborne,-0.002,0
462,1.9245,-4.819,28.799,14.932,-1.607,9.894,18.905,Fairway,airborne,-0.002,0
463,1.9287,-4.893,28.792,14.903,-1.646,9.893,18.900,Fairway,airborne,-0.002,0
464,1.9329,-4.967,28.786,14.874,-1.686,9.891,18.895,Fairway,airborne,-0.002,0
465,1.9370,-5.040,28.778,14.845,-1.725,9.889,18.890,Fairway,airborne,-0.002,0
466,1.9412,-5.114,28.771,14.816,-1.765,9.887,18.884,Fairway,airborne,-0.002,0
467,1.9454,-5.188,28.764,14.787,-1.804,9.885,18.879,Fairway,airborne,-0.002,0
468,1.9495,-5.261,28.756,14.759,-1.844,9.884,18.873,Fairway,airborne,-0.002,0
469,1.9537,-5.335,28.748,14.730,-1.883,9.882,18.866,Fairway,airborne,-0.001,0
470,1.9579,-5.409,28.740,14.701,-1.923,9.880,18.860,Fairway,airborne,-0.002,0
471,1.9620,-5.482,28.732,14.672,-1.962,9.878,18.854,Fairway,airborne,-0.002,0
472,1.9662,-5.556,28.724,14.644,-2.001,9.876,18.848,Fairway,airborne,-0.002,0
473,1.9704,-5.629,28.716,14.615,-2.041,9.874,18.841,Fairway,airborne,-0.002,0
474,1.9745,-5.702,28.707,14.586,-2.080,9.873,18.835,Fairway,airborne,-0.002,0
475,1.9787,-5.775,28.698,14.558,-2.119,9.871,18.828,Fairway,airborne,-0.002,0
476,1.9828,-5.849,28.689,14.529,-2.158,9.869,18.821,Fairway,airborne,-0.002,0
477,1.9870,-5.922,28.680,14.500,-2.197,9.867,18.814,Fairway,airborne,-0.002,0
478,1.9912,-5.995,28.671,14.472,-2.237,9.865,18.806,Fairway,airborne,-0.002,0
479,1.9953,-6.068,28.662,14.443,-2.276,9.863,18.799,Fairway,airborne,-0.002,0
480,1.9995,-6.141,28.652,14.415,-2.315,9.861,18.791,Fairway,airborne,-0.002,0
481,2.0037,-6.214,28.643,14.386,-2.354,9.859,18.783,Fairway,airborne,-0.002,0
482,2.0078,-6.287,28.633,14.358,-2.393,9.858,18.775,Fairway,airborne,-0.001,0
483,2.0120,-6.360,28.623,14.329,-2.432,9.856,18.766,Fairway,airborne,-0.001,0
484,2.0162,-6.432,28.612,14.301,-2.471,9.855,18.758,Fairway,airborne,-0.002,0
485,2.0203,-6.505,28.602,14.272,-2.510,9.853,18.749,Fairway,airborne,-0.002,0
486,2.0245,-6.578,28.591,14.244,-2.549,9.851,18.741,Fairway,airborne,-0.002,0
487,2.0287,-6.650,28.581,14.215,-2.588,9.849,18.732,Fairway,airborne,-0.002,0
488,2.0328,-6.723,28.570,14.187,-2.627,9.847,18.723,Fairway,airborne,-0.002,0
489,2.0370,-6.795,28.559,14.159,-2.665,9.845,18.714,Fairway,airborne,-0.002,0
490,2.0412,-6.868,28.548,14.130,-2.704,9.843,18.705,Fairway,airborne,-0.002,0
491,2.0453,-6.940,28.536,14.102,-2.743,9.841,18.696,Fairway,airborne,-0.002,0
492,2.0495,-7.012,28.525,14.074,-2.782,9.839,18.686,Fairway,airborne,-0.002,0
493,2.0537,-7.085,28.513,14.045,-2.821,9.837,18.677,Fairway,airborne,-0.002,0
494,2.0578,-7.157,28.501,14.017,-2.859,9.835,18.667,Fairway,airborne,-0.002,0
495,2.0620,-7.229,28.489,13.989,-2.898,9.833,18.656,Fairway,airborne,-0.002,0
496,2.0662,-7.301,28.477,13.961,-2.937,9.832,18.645,Fairway,airborne,-0.001,0
497,2.0703,-7.373,28.465,13.933,-2.975,9.830,18.635,Fairway,airborne,-0.002,0
498,2.0745,-7.445,28.452,13.904,-3.014,9.828,18.624,Fairway,airborne,-0.002,0
499,2.0787,-7.517,28.440,13.876,-3.052,9.826,18.614,Fairway,airborne,-0.002,0
500,2.0828,-7.589,28.427,13.848,-3.091,9.824,18.603,Fairway,airborne,-0.002,0
501,2.0870,-7.661,28.414,13.820,-3.130,9.822,18.592,Fairway,airborne,-0.002,0
502,2.0912,-7.733,28.401,13.792,-3.168,9.820,18.581,Fairway,airborne,-0.002,0
503,2.0953,-7.804,28.388,13.764,-3.206,9.818,18.570,Fairway,airborne,-0.002,0
504,2.0995,-7.876,28.374,13.736,-3.245,9.816,18.558,Fairway,airborne,-0.002,0
505,2.1037,-7.948,28.361,13.708,-3.283,9.814,18.547,Fairway,airborne,-0.002,0
506,2.1078,-8.019,28.347,13.680,-3.322,9.812,18.535,Fairway,airborne,-0.002,0
507,2.1120,-8.091,28.333,13.652,-3.360,9.810,18.523,Fairway,airborne,-0.002,0
508,2.1162,-8.162,28.319,13.624,-3.398,9.807,18.512,Fairway,airborne,-0.002,0
509,2.1203,-8.234,28.305,13.596,-3.437,9.805,18.499,Fairway,airborne,-0.002,0
510,2.1245,-8.305,28.290,13.568,-3.475,9.803,18.487,Fairway,airborne,-0.002,0
511,2.1286,-8.376,28.276,13.540,-3.513,9.802,18.474,Fairway,airborne,-0.002,0
512,2.1328,-8.447,28.261,13.512,-3.551,9.800,18.461,Fairway,airborne,-0.002,0
513,2.1370,-8.519,28.246,13.484,-3.590,9.798,18.448,Fairway,airborne,-0.002,0
514,2.1411,-8.590,28.231,13.457,-3.628,9.796,18.435,Fairway,airborne,-0.002,0
515,2.1453,-8.661,28.216,13.429,-3.666,9.794,18.422,Fairway,airborne,-0.002,0
516,2.1495,-8.732,28.201,13.401,-3.704,9.793,18.408,Fairway,airborne,-0.002,0
517,2.1536,-8.803,28.185,13.373,-3.742,9.790,18.395,Fairway,airborne,-0.002,0
518,2.1578,-8.874,28.169,13.345,-3.780,9.788,18.381,Fairway,airborne,-0.002,0
519,2.1620,-8.945,28.154,13.318,-3.818,9.786,18.368,Fairway,airborne,-0.002,0
520,2.1661,-9.016,28.138,13.290,-3.856,9.784,18.354,Fairway,airborne,-0.002,0
521,2.1703,-9.086,28.122,13.262,-3.894,9.782,18.340,Fairway,airborne,-0.002,0
522,2.1745,-9.157,28.105,13.235,-3.932,9.779,18.326,Fairway,airborne,-0.002,0
523,2.1786,-9.228,28.089,13.207,-3.970,9.777,18.312,Fairway,airborne,-0.002,0
524,2.1828,-9.298,28.072,13.179,-4.008,9.775,18.297,Fairway,airborne,-0.002,0
525,2.1870,-9.369,28.055,13.152,-4.046,9.773,18.282,Fairway,airborne,-0.002,0
526,2.1911,-9.439,28.039,13.124,-4.084,9.772,18.267,Fairway,airborne,-0.002,0
527,2.1953,-9.510,28.021,13.097,-4.122,9.770,18.252,Fairway,airborne,-0.002,0
528,2.1995,-9.580,28.004,13.069,-4.160,9.768,18.236,Fairway,airborne,-0.002,0
529,2.2036,-9.651,27.987,13.041,-4.197,9.766,18.221,Fairway,airborne,-0.002,0
530,2.2078,-9.721,27.969,13.014,-4.235,9.764,18.206,Fairway,airborne,-0.002,0
531,2.2120,-9.791,27.951,12.986,-4.273,9.761,18.190,Fairway,airborne,-0.002,0
532,2.2161,-9.861,27.934,12.959,-4.311,9.759,18.175,Fairway,airborne,-0.002,0
533,2.2203,-9.932,27.916,12.932,-4.348,9.757,18.159,Fairway,airborne,-0.002,0
534,2.2245,-10.002,27.897,12.904,-4.386,9.755,18.143,Fairway,airborne,-0.002,0
535,2.2286,-10.072,27.879,12.877,-4.423,9.753,18.126,Fairway,airborne,-0.002,0
536,2.2328,-10.142,27.861,12.849,-4.461,9.751,18.110,Fairway,airborne,-0.002,0
537,2.2370,-10.212,27.842,12.822,-4.499,9.749,18.093,Fairway,airborne,-0.002,0
538,2.2411,-10.282,27.823,12.795,-4.536,9.747,18.076,Fairway,airborne,-0.002,0
539,2.2453,-10.351,27.804,12.767,-4.574,9.745,18.059,Fairway,airborne,-0.002,0
540,2.2495,-10.421,27.785,12.740,-4.611,9.743,18.042,Fairway,airborne,-0.002,0
541,2.2536,-10.491,27.766,12.713,-4.649,9.741,18.025,Fairway,airborne,-0.002,0
542,2.2578,-10.561,27.746,12.685,-4.686,9.739,18.007,Fairway,airborne,-0.002,0
543,2.2619,-10.630,27.727,12.658,-4.723,9.737,17.990,Fairway,airborne,-0.002,0
544,2.2661,-10.700,27.707,12.631,-4.761,9.735,17.972,Fairway,airborne,-0.002,0
545,2.2703,-10.770,27.687,12.604,-4.798,9.732,17.955,Fairway,airborne,-0.002,0
546,2.2744,-10.839,27.667,12.577,-4.836,9.730,17.937,Fairway,airborne,-0.002,0
547,2.2786,-10.908,27.647,12.549,-4.873,9.728,17.919,Fairway,airborne,-0.002,0
548,2.2828,-10.978,27.626,12.522,-4.910,9.726,17.901,Fairway,airborne,-0.002,0
549,2.2869,-11.047,27.606,12.495,-4.947,9.724,17.882,Fairway,airborne,-0.002,0
550,2.2911,-11.116,27.585,12.468,-4.985,9.722,17.864,Fairway,airborne,-0.002,0
551,2.2953,-11.186,27.564,12.441,-5.022,9.719,17.845,Fairway,airborne,-0.002,0
552,2.2994,-11.255,27.543,12.414,-5.059,9.717,17.826,Fairway,airborne,-0.002,0
553,2.3036,-11.324,27.522,12.387,-5.096,9.715,17.807,Fairway,airborne,-0.002,0
554,2.3078,-11.393,27.501,12.360,-5.133,9.713,17.788,Fairway,airborne,-0.002,0
555,2.3119,-11.462,27.479,12.333,-5.170,9.711,17.768,Fairway,airborne,-0.002,0
556,2.3161,-11.531,27.458,12.306,-5.207,9.709,17.749,Fairway,airborne,-0.002,0
557,2.3203,-11.600,27.436,12.279,-5.245,9.706,17.730,Fairway,airborne,-0.002,0
558,2.3244,-11.669,27.414,12.252,-5.282,9.704,17.710,Fairway,airborne,-0.002,0
559,2.3286,-11.738,27.392,12.225,-5.319,9.702,17.690,Fairway,airborne,-0.002,0
560,2.3328,-11.807,27.370,12.198,-5.355,9.700,17.670,Fairway,airborne,-0.002,0
561,2.3369,-11.875,27.347,12.171,-5.392,9.698,17.650,Fairway,airborne,-0.002,0
562,2.3411,-11.944,27.325,12.144,-5.429,9.696,17.629,Fairway,airborne,-0.002,0
563,2.3453,-12.013,27.302,12.117,-5.466,9.694,17.609,Fairway,airborne,-0.002,0
564,2.3494,-12.081,27.279,12.091,-5.503,9.692,17.588,Fairway,airborne,-0.002,0
565,2.3536,-12.150,27.256,12.064,-5.540,9.690,17.566,Fairway,airborne,-0.002,0
566,2.3578,-12.218,27.233,12.037,-5.577,9.688,17.545,Fairway,airborne,-0.002,0
567,2.3619,-12.287,27.210,12.010,-5.614,9.686,17.524,Fairway,airborne,-0.002,0
568,2.3661,-12.355,27.187,11.983,-5.650,9.683,17.504,Fairway,airborne,-0.003,0
569,2.3703,-12.423,27.163,11.957,-5.687,9.681,17.482,Fairway,airborne,-0.002,0
570,2.3744,-12.492,27.139,11.930,-5.724,9.679,17.460,Fairway,airborne,-0.002,0
571,2.3786,-12.560,27.115,11.903,-5.760,9.677,17.439,Fairway,airborne,-0.002,0
572,2.3828,-12.628,27.091,11.877,-5.797,9.674,17.417,Fairway,airborne,-0.002,0
573,2.3869,-12.696,27.067,11.850,-5.834,9.672,17.395,Fairway,airborne,-0.002,0
574,2.3911,-12.764,27.043,11.823,-5.870,9.670,17.373,Fairway,airborne,-0.002,0
575,2.3952,-12.832,27.018,11.797,-5.907,9.668,17.350,Fairway,airborne,-0.002,0
576,2.3994,-12.900,26.993,11.770,-5.943,9.666,17.328,Fairway,airborne,-0.002,0
577,2.4036,-12.968,26.969,11.743,-5.980,9.664,17.305,Fairway,airborne,-0.002,0
578,2.4077,-13.036,26.944,11.717,-6.016,9.662,17.282,Fairway,airborne,-0.002,0
