frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
138,0.5749,29.862,17.876,28.498,8.704,10.628,7.248,Fairway,airborne,-0.002,0
139,0.5790,29.797,17.912,28.473,8.657,10.627,7.286,Fairway,airborne,-0.001,0
140,0.5832,29.732,17.948,28.448,8.609,10.625,7.323,Fairway,airborne,-0.002,0
141,0.5874,29.668,17.984,28.422,8.562,10.624,7.360,Fairway,airborne,-0.002,0
142,0.5915,29.603,18.019,28.397,8.515,10.622,7.397,Fairway,airborne,-0.001,0
143,0.5957,29.538,18.055,28.372,8.468,10.621,7.434,Fairway,airborne,-0.002,0
144,0.5999,29.474,18.090,28.347,8.421,10.619,7.471,Fairway,airborne,-0.001,0
145,0.6040,29.409,18.125,28.321,8.374,10.618,7.507,Fairway,airborne,-0.002,0
146,0.6082,29.345,18.160,28.296,8.327,10.616,7.544,Fairway,airborne,-0.001,0
147,0.6124,29.281,18.194,28.271,8.280,10.615,7.580,Fairway,airborne,-0.001,0
148,0.6165,29.216,18.229,28.246,8.233,10.613,7.616,Fairway,airborne,-0.001,0
149,0.6207,29.152,18.263,28.221,8.186,10.612,7.651,Fairway,airborne,-0.001,0
150,0.6248,29.088,18.297,28.196,8.139,10.610,7.687,Fairway,airborne,-0.001,0
151,0.6290,29.024,18.331,28.170,8.093,10.609,7.722,Fairway,airborne,-0.001,0
152,0.6332,28.960,18.364,28.145,8.046,10.607,7.757,Fairway,airborne,-0.001,0
153,0.6373,28.896,18.398,28.120,8.000,10.606,7.792,Fairway,airborne,-0.001,0
154,0.6415,28.832,18.431,28.095,7.953,10.604,7.827,Fairway,airborne,-0.002,0
155,0.6457,28.768,18.464,28.070,7.907,10.602,7.861,Fairway,airborne,-0.002,0
156,0.6498,28.704,18.497,28.045,7.860,10.601,7.896,Fairway,airborne,-0.002,0
157,0.6540,28.640,18.529,28.020,7.814,10.599,7.930,Fairway,airborne,-0.002,0
158,0.6582,28.576,18.562,27.995,7.767,10.598,7.964,Fairway,airborne,-0.002,0
159,0.6623,28.512,18.594,27.970,7.721,10.596,7.998,Fairway,airborne,-0.002,0
