frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
836,putt,Green,-227.3253,10.0911,-72.0000,10.0697,10.0697
837,putt,Green,-227.3106,10.0906,-72.0000,10.0693,10.0693
838,putt,Green,-227.2960,10.0902,-72.0000,10.0689,10.0689
839,putt,Green,-227.2813,10.0898,-72.0000,10.0685,10.0685
840,putt,Green,-227.2667,10.0894,-72.0000,10.0680,10.0680
841,putt,Green,-227.2521,10.0890,-72.0000,10.0676,10.0676
842,putt,Green,-227.2374,10.0886,-72.0000,10.0672,10.0672
843,putt,Green,-227.2228,10.0881,-72.0000,10.0668,10.0668
844,putt,Green,-227.2082,10.0877,-72.0000,10.0664,10.0664
845,putt,Green,-227.1936,10.0873,-72.0000,10.0659,10.0659
846,putt,Green,-227.1790,10.0869,-72.0000,10.0655,10.0655
847,putt,Green,-227.1644,10.0864,-72.0000,10.0651,10.0651
848,putt,Green,-227.1498,10.0860,-72.0000,10.0647,10.0647
849,putt,Green,-227.1352,10.0856,-72.0000,10.0642,10.0642
850,putt,Green,-227.1207,10.0851,-72.0000,10.0638,10.0638
851,putt,Green,-227.1061,10.0847,-72.0000,10.0634,10.0634
852,putt,Green,-227.0915,10.0843,-72.0000,10.0629,10.0629
853,putt,Green,-227.0770,10.0839,-72.0000,10.0625,10.0625
854,putt,Green,-227.0624,10.0834,-72.0000,10.0621,10.0621
855,putt,Green,-227.0479,10.0830,-72.0000,10.0617,10.0617
856,putt,Green,-227.0333,10.0826,-72.0000,10.0612,10.0612
857,putt,Green,-227.0188,10.0822,-72.0000,10.0608,10.0608
858,putt,Green,-227.0042,10.0817,-72.0000,10.0604,10.0604
859,putt,Green,-226.9897,10.0813,-72.0000,10.0600,10.0600
860,putt,Green,-226.9752,10.0809,-72.0000,10.0595,10.0595
861,putt,Green,-226.9607,10.0804,-72.0000,10.0591,10.0591
862,putt,Green,-226.9462,10.0800,-72.0000,10.0587,10.0587
863,putt,Green,-226.9317,10.0796,-72.0000,10.0582,10.0582
864,putt,Green,-226.9172,10.0792,-72.0000,10.0578,10.0578
865,putt,Green,-226.9027,10.0787,-72.0000,10.0574,10.0574
866,putt,Green,-226.8882,10.0783,-72.0000,10.0570,10.0570
867,putt,Green,-226.8737,10.0779,-72.0000,10.0566,10.0566
868,putt,Green,-226.8593,10.0775,-72.0000,10.0561,10.0561
869,putt,Green,-226.8448,10.0770,-72.0000,10.0557,10.0557
870,putt,Green,-226.8304,10.0766,-72.0000,10.0553,10.0553
871,putt,Green,-226.8159,10.0762,-72.0000,10.0548,10.0548
872,putt,Green,-226.8015,10.0758,-72.0000,10.0544,10.0544
873,putt,Green,-226.7870,10.0754,-72.0000,10.0540,10.0540
874,putt,Green,-226.7726,10.0749,-72.0000,10.0536,10.0536
875,putt,Green,-226.7582,10.0745,-72.0000,10.0532,10.0532
876,putt,Green,-226.7438,10.0741,-72.0000,10.0527,10.0527
877,putt,Green,-226.7293,10.0737,-72.0000,10.0523,10.0523
878,putt,Green,-226.7149,10.0732,-72.0000,10.0519,10.0519
879,putt,Green,-226.7005,10.0728,-72.0000,10.0515,10.0515
880,putt,Green,-226.6861,10.0724,-72.0000,10.0510,10.0510
881,putt,Green,-226.6718,10.0720,-72.0000,10.0506,10.0506
882,putt,Green,-226.6574,10.0716,-72.0000,10.0502,10.0502
883,putt,Green,-226.6430,10.0711,-72.0000,10.0498,10.0498
884,putt,Green,-226.6286,10.0707,-72.0000,10.0494,10.0494
885,putt,Green,-226.6143,10.0703,-72.0000,10.0489,10.0489
886,putt,Green,-226.5999,10.0699,-72.0000,10.0485,10.0485
887,putt,Green,-226.5855,10.0694,-72.0000,10.0481,10.0481
888,putt,Green,-226.5712,10.0690,-72.0000,10.0477,10.0477
889,putt,Green,-226.5569,10.0686,-72.0000,10.0472,10.0472
890,putt,Green,-226.5425,10.0682,-72.0000,10.0468,10.0468
891,putt,Green,-226.5282,10.0678,-72.0000,10.0464,10.0464
892,putt,Green,-226.5139,10.0673,-72.0000,10.0460,10.0460
893,putt,Green,-226.4996,10.0669,-72.0000,10.0456,10.0456
894,putt,Green,-226.4852,10.0665,-72.0000,10.0451,10.0451
895,putt,Green,-226.4709,10.0661,-72.0000,10.0447,10.0447
896,putt,Green,-226.4566,10.0656,-72.0000,10.0443,10.0443
897,putt,Green,-226.4424,10.0652,-72.0000,10.0439,10.0439
898,putt,Green,-226.4281,10.0648,-72.0000,10.0435,10.0435
899,putt,Green,-226.4138,10.0644,-72.0000,10.0431,10.0431
900,putt,Green,-226.3995,10.0640,-72.0000,10.0426,10.0426
901,putt,Green,-226.3852,10.0636,-72.0000,10.0422,10.0422
902,putt,Green,-226.3710,10.0631,-72.0000,10.0418,10.0418
903,putt,Green,-226.3567,10.0627,-72.0000,10.0414,10.0414
904,putt,Green,-226.3425,10.0623,-72.0000,10.0410,10.0410
905,putt,Green,-226.3282,10.0619,-72.0000,10.0405,10.0405
906,putt,Green,-226.3140,10.0615,-72.0000,10.0401,10.0401
907,putt,Green,-226.2997,10.0610,-72.0000,10.0397,10.0397
908,putt,Green,-226.2855,10.0606,-72.0000,10.0393,10.0393
909,putt,Green,-226.2713,10.0602,-72.0000,10.0389,10.0389
910,putt,Green,-226.2571,10.0598,-72.0000,10.0384,10.0384
911,putt,Green,-226.2429,10.0594,-72.0000,10.0380,10.0380
912,putt,Green,-226.2287,10.0590,-72.0000,10.0376,10.0376
913,putt,Green,-226.2145,10.0585,-72.0000,10.0372,10.0372
914,putt,Green,-226.2003,10.0581,-72.0000,10.0367,10.0367
915,putt,Green,-226.1861,10.0577,-72.0000,10.0363,10.0363
916,putt,Green,-226.1719,10.0572,-72.0000,10.0359,10.0359
917,putt,Green,-226.1577,10.0568,-72.0000,10.0354,10.0354
918,putt,Green,-226.1436,10.0563,-72.0000,10.0350,10.0350
919,putt,Green,-226.1294,10.0559,-72.0000,10.0345,10.0345
920,putt,Green,-226.1153,10.0554,-72.0000,10.0341,10.0341
921,putt,Green,-226.1011,10.0550,-72.0000,10.0337,10.0337
922,putt,Green,-226.0870,10.0546,-72.0000,10.0332,10.0332
923,putt,Green,-226.0728,10.0541,-72.0000,10.0328,10.0328
924,putt,Green,-226.0587,10.0537,-72.0000,10.0323,10.0323
925,putt,Green,-226.0446,10.0532,-72.0000,10.0319,10.0319
926,putt,Green,-226.0305,10.0528,-72.0000,10.0315,10.0315
927,putt,Green,-226.0163,10.0524,-72.0000,10.0310,10.0310
928,putt,Green,-226.0022,10.0519,-72.0000,10.0306,10.0306
929,putt,Green,-225.9881,10.0515,-72.0000,10.0301,10.0301
930,putt,Green,-225.9740,10.0510,-72.0000,10.0297,10.0297
931,putt,Green,-225.9599,10.0506,-72.0000,10.0293,10.0293
932,putt,Green,-225.9459,10.0502,-72.0000,10.0288,10.0288
933,putt,Green,-225.9318,10.0497,-72.0000,10.0284,10.0284
934,putt,Green,-225.9177,10.0493,-72.0000,10.0279,10.0279
935,putt,Green,-225.9036,10.0489,-72.0000,10.0275,10.0275
936,putt,Green,-225.8896,10.0484,-72.0000,10.0271,10.0271
937,putt,Green,-225.8755,10.0480,-72.0000,10.0266,10.0266
938,putt,Green,-225.8615,10.0476,-72.0000,10.0262,10.0262
939,putt,Green,-225.8474,10.0471,-72.0000,10.0258,10.0258
940,putt,Green,-225.8334,10.0467,-72.0000,10.0253,10.0253
941,putt,Green,-225.8194,10.0462,-72.0000,10.0249,10.0249
942,putt,Green,-225.8053,10.0458,-72.0000,10.0244,10.0244
943,putt,Green,-225.7913,10.0454,-72.0000,10.0240,10.0240
944,putt,Green,-225.7773,10.0449,-72.0000,10.0236,10.0236
945,putt,Green,-225.7633,10.0445,-72.0000,10.0231,10.0231
946,putt,Green,-225.7493,10.0441,-72.0000,10.0227,10.0227
947,putt,Green,-225.7353,10.0436,-72.0000,10.0223,10.0223
948,putt,Green,-225.7213,10.0432,-72.0000,10.0218,10.0218
949,putt,Green,-225.7073,10.0427,-72.0000,10.0214,10.0214
950,putt,Green,-225.6934,10.0423,-72.0000,10.0210,10.0210
951,putt,Green,-225.6794,10.0419,-72.0000,10.0205,10.0205
952,putt,Green,-225.6654,10.0414,-72.0000,10.0201,10.0201
953,putt,Green,-225.6515,10.0410,-72.0000,10.0197,10.0197
954,putt,Green,-225.6375,10.0406,-72.0000,10.0192,10.0192
955,putt,Green,-225.6236,10.0401,-72.0000,10.0188,10.0188
956,putt,Green,-225.6096,10.0397,-72.0000,10.0184,10.0184
957,putt,Green,-225.5957,10.0393,-72.0000,10.0179,10.0179
958,putt,Green,-225.5817,10.0388,-72.0000,10.0175,10.0175
959,putt,Green,-225.5678,10.0384,-72.0000,10.0170,10.0170
960,putt,Green,-225.5539,10.0380,-72.0000,10.0166,10.0166
961,putt,Green,-225.5400,10.0375,-72.0000,10.0162,10.0162
962,putt,Green,-225.5261,10.0371,-72.0000,10.0158,10.0158
963,putt,Green,-225.5122,10.0367,-72.0000,10.0153,10.0153
964,putt,Green,-225.4983,10.0362,-72.0000,10.0149,10.0149
965,putt,Green,-225.4844,10.0358,-72.0000,10.0144,10.0144
966,putt,Green,-225.4705,10.0354,-72.0000,10.0140,10.0140
967,putt,Green,-225.4566,10.0349,-72.0000,10.0136,10.0136
968,putt,Green,-225.4427,10.0345,-72.0000,10.0131,10.0131
969,putt,Green,-225.4289,10.0341,-72.0000,10.0127,10.0127
970,putt,Green,-225.4150,10.0336,-72.0000,10.0123,10.0123
971,putt,Green,-225.4012,10.0332,-72.0000,10.0118,10.0118
972,putt,Green,-225.3873,10.0328,-72.0000,10.0114,10.0114
973,putt,Green,-225.3735,10.0323,-72.0000,10.0110,10.0110
974,putt,Green,-225.3596,10.0319,-72.0000,10.0105,10.0105
975,putt,Green,-225.3458,10.0315,-72.0000,10.0101,10.0101
976,putt,Green,-225.3320,10.0310,-72.0000,10.0097,10.0097
977,putt,Green,-225.3181,10.0306,-72.0000,10.0093,10.0093
978,putt,Green,-225.3043,10.0302,-72.0000,10.0088,10.0088
979,putt,Green,-225.2905,10.0297,-72.0000,10.0084,10.0084
980,putt,Green,-225.2767,10.0293,-72.0000,10.0080,10.0080
981,putt,Green,-225.2629,10.0289,-72.0000,10.0075,10.0075
982,putt,Green,-225.2491,10.0284,-72.0000,10.0071,10.0071
983,putt,Green,-225.2353,10.0280,-72.0000,10.0067,10.0067
984,putt,Green,-225.2216,10.0276,-72.0000,10.0062,10.0062
985,putt,Green,-225.2078,10.0272,-72.0000,10.0058,10.0058
986,putt,Green,-225.1940,10.0267,-72.0000,10.0054,10.0054
987,putt,Green,-225.1803,10.0263,-72.0000,10.0049,10.0049
988,putt,Green,-225.1665,10.0259,-72.0000,10.0045,10.0045
989,putt,Green,-225.1527,10.0254,-72.0000,10.0041,10.0041
990,putt,Green,-225.1390,10.0250,-72.0000,10.0037,10.0037
991,putt,Green,-225.1253,10.0246,-72.0000,10.0032,10.0032
992,putt,Green,-225.1115,10.0241,-72.0000,10.0028,10.0028
993,putt,Green,-225.0978,10.0237,-72.0000,10.0024,10.0024
994,putt,Green,-225.0841,10.0233,-72.0000,10.0019,10.0019
995,putt,Green,-225.0704,10.0229,-72.0000,10.0015,10.0015
996,putt,Green,-225.0566,10.0224,-72.0000,10.0011,10.0011
997,putt,Green,-225.0429,10.0220,-72.0000,10.0007,10.0007
998,putt,Green,-225.0292,10.0216,-72.0000,10.0002,10.0002
999,putt,Green,-225.0155,10.0212,-72.0000,9.9998,9.9998
1000,putt,Green,-225.0019,10.0207,-72.0000,9.9994,9.9994
1001,putt,Green,-224.9882,10.0203,-72.0000,9.9989,9.9989
1002,putt,Green,-224.9745,10.0199,-72.0000,9.9985,9.9985
1003,putt,Green,-224.9608,10.0195,-72.0000,9.9981,9.9981
1004,putt,Green,-224.9472,10.0190,-72.0000,9.9977,9.9977
1005,putt,Green,-224.9335,10.0186,-72.0000,9.9973,9.9973
1006,putt,Green,-224.9198,10.0182,-72.0000,9.9968,9.9968
1007,putt,Green,-224.9062,10.0178,-72.0000,9.9964,9.9964
1008,putt,Green,-224.8926,10.0173,-72.0000,9.9960,9.9960
1009,putt,Green,-224.8789,10.0169,-72.0000,9.9955,9.9955
1010,putt,Green,-224.8653,10.0165,-72.0000,9.9951,9.9951
1011,putt,Green,-224.8517,10.0161,-72.0000,9.9947,9.9947
1012,putt,Green,-224.8380,10.0156,-72.0000,9.9943,9.9943
1013,putt,Green,-224.8244,10.0152,-72.0000,9.9939,9.9939
1014,putt,Green,-224.8108,10.0148,-72.0000,9.9934,9.9934
1015,putt,Green,-224.7972,10.0143,-72.0000,9.9930,9.9930
1016,putt,Green,-224.7836,10.0139,-72.0000,9.9926,9.9926
1017,putt,Green,-224.7700,10.0135,-72.0000,9.9922,9.9922
1018,putt,Green,-224.7565,10.0131,-72.0000,9.9917,9.9917
1019,putt,Green,-224.7429,10.0127,-72.0000,9.9913,9.9913
1020,putt,Green,-224.7293,10.0122,-72.0000,9.9909,9.9909
1021,putt,Green,-224.7157,10.0118,-72.0000,9.9905,9.9905
1022,putt,Green,-224.7022,10.0114,-72.0000,9.9900,9.9900
1023,putt,Green,-224.6886,10.0110,-72.0000,9.9896,9.9896
1024,putt,Green,-224.6751,10.0105,-72.0000,9.9892,9.9892
1025,putt,Green,-224.6615,10.0101,-72.0000,9.9888,9.9888
1026,putt,Green,-224.6480,10.0097,-72.0000,9.9884,9.9884
1027,putt,Green,-224.6344,10.0093,-72.0000,9.9879,9.9879
1028,putt,Green,-224.6209,10.0089,-72.0000,9.9875,9.9875
1029,putt,Green,-224.6074,10.0084,-72.0000,9.9871,9.9871
1030,putt,Green,-224.5939,10.0080,-72.0000,9.9867,9.9867
1031,putt,Green,-224.5804,10.0076,-72.0000,9.9862,9.9862
1032,putt,Green,-224.5668,10.0071,-72.0000,9.9858,9.9858
1033,putt,Green,-224.5533,10.0067,-72.0000,9.9854,9.9854
1034,putt,Green,-224.5399,10.0063,-72.0000,9.9849,9.9849
1035,putt,Green,-224.5264,10.0059,-72.0000,9.9845,9.9845
1036,putt,Green,-224.5129,10.0054,-72.0000,9.9841,9.9841
1037,putt,Green,-224.4994,10.0050,-72.0000,9.9836,9.9836
1038,putt,Green,-224.4859,10.0046,-72.0000,9.9832,9.9832
1039,putt,Green,-224.4725,10.0041,-72.0000,9.9828,9.9828
1040,putt,Green,-224.4590,10.0037,-72.0000,9.9824,9.9824
1041,putt,Green,-224.4455,10.0033,-72.0000,9.9819,9.9819
1042,putt,Green,-224.4321,10.0029,-72.0000,9.9815,9.9815
1043,putt,Green,-224.4187,10.0024,-72.0000,9.9811,9.9811
1044,putt,Green,-224.4052,10.0020,-72.0000,9.9807,9.9807
1045,putt,Green,-224.3918,10.0016,-72.0000,9.9802,9.9802
1046,putt,Green,-224.3784,10.0011,-72.0000,9.9798,9.9798
1047,putt,Green,-224.3649,10.0007,-72.0000,9.9794,9.9794
1048,putt,Green,-224.3515,10.0003,-72.0000,9.9789,9.9789
1049,putt,Green,-224.3381,9.9998,-72.0000,9.9785,9.9785
1050,putt,Green,-224.3247,9.9994,-72.0000,9.9781,9.9781
1051,putt,Green,-224.3113,9.9990,-72.0000,9.9776,9.9776
1052,putt,Green,-224.2979,9.9986,-72.0000,9.9772,9.9772
1053,putt,Green,-224.2845,9.9981,-72.0000,9.9768,9.9768
1054,putt,Green,-224.2711,9.9977,-72.0000,9.9764,9.9764
1055,putt,Green,-224.2578,9.9973,-72.0000,9.9760,9.9760
1056,putt,Green,-224.2444,9.9969,-72.0000,9.9755,9.9755
1057,putt,Green,-224.2310,9.9964,-72.0000,9.9751,9.9751
1058,putt,Green,-224.2177,9.9960,-72.0000,9.9747,9.9747
1059,putt,Green,-224.2043,9.9955,-72.0000,9.9742,9.9742
1060,putt,Green,-224.1910,9.9951,-72.0000,9.9737,9.9737
1061,putt,Green,-224.1776,9.9946,-72.0000,9.9733,9.9733
1062,putt,Green,-224.1643,9.9942,-72.0000,9.9728,9.9728
1063,putt,Green,-224.1510,9.9937,-72.0000,9.9724,9.9724
1064,putt,Green,-224.1376,9.9933,-72.0000,9.9719,9.9719
1065,putt,Green,-224.1243,9.9928,-72.0000,9.9715,9.9715
1066,putt,Green,-224.1110,9.9923,-72.0000,9.9710,9.9710
1067,putt,Green,-224.0977,9.9919,-72.0000,9.9705,9.9705
1068,putt,Green,-224.0844,9.9914,-72.0000,9.9701,9.9701
1069,putt,Green,-224.0711,9.9910,-72.0000,9.9696,9.9696
1070,putt,Green,-224.0578,9.9905,-72.0000,9.9692,9.9692
1071,putt,Green,-224.0445,9.9901,-72.0000,9.9687,9.9687
1072,putt,Green,-224.0312,9.9896,-72.0000,9.9683,9.9683
1073,putt,Green,-224.0179,9.9892,-72.0000,9.9678,9.9678
1074,putt,Green,-224.0047,9.9887,-72.0000,9.9673,9.9673
1075,putt,Green,-223.9914,9.9882,-72.0000,9.9669,9.9669
1076,putt,Green,-223.9781,9.9878,-72.0000,9.9664,9.9664
1077,putt,Green,-223.9649,9.9873,-72.0000,9.9660,9.9660
1078,putt,Green,-223.9516,9.9869,-72.0000,9.9655,9.9655
1079,putt,Green,-223.9384,9.9864,-72.0000,9.9651,9.9651
1080,putt,Green,-223.9252,9.9860,-72.0000,9.9646,9.9646
1081,putt,Green,-223.9119,9.9855,-72.0000,9.9642,9.9642
1082,putt,Green,-223.8987,9.9851,-72.0000,9.9637,9.9637
1083,putt,Green,-223.8855,9.9846,-72.0000,9.9633,9.9633
1084,putt,Green,-223.8723,9.9841,-72.0000,9.9628,9.9628
1085,putt,Green,-223.8591,9.9837,-72.0000,9.9623,9.9623
1086,putt,Green,-223.8459,9.9832,-72.0000,9.9619,9.9619
1087,putt,Green,-223.8327,9.9828,-72.0000,9.9614,9.9614
1088,putt,Green,-223.8195,9.9823,-72.0000,9.9610,9.9610
1089,putt,Green,-223.8063,9.9819,-72.0000,9.9605,9.9605
1090,putt,Green,-223.7931,9.9814,-72.0000,9.9601,9.9601
1091,putt,Green,-223.7799,9.9810,-72.0000,9.9596,9.9596
1092,putt,Green,-223.7667,9.9805,-72.0000,9.9592,9.9592
1093,putt,Green,-223.7536,9.9801,-72.0000,9.9587,9.9587
1094,putt,Green,-223.7404,9.9796,-72.0000,9.9583,9.9583
1095,putt,Green,-223.7273,9.9792,-72.0000,9.9578,9.9578
1096,putt,Green,-223.7141,9.9787,-72.0000,9.9574,9.9574
1097,putt,Green,-223.7010,9.9783,-72.0000,9.9569,9.9569
1098,putt,Green,-223.6878,9.9778,-72.0000,9.9565,9.9565
1099,putt,Green,-223.6747,9.9774,-72.0000,9.9560,9.9560
1100,putt,Green,-223.6616,9.9769,-72.0000,9.9556,9.9556
1101,putt,Green,-223.6485,9.9765,-72.0000,9.9551,9.9551
1102,putt,Green,-223.6353,9.9760,-72.0000,9.9547,9.9547
1103,putt,Green,-223.6222,9.9756,-72.0000,9.9542,9.9542
1104,putt,Green,-223.6091,9.9751,-72.0000,9.9538,9.9538
1105,putt,Green,-223.5960,9.9747,-72.0000,9.9533,9.9533
1106,putt,Green,-223.5829,9.9742,-72.0000,9.9529,9.9529
1107,putt,Green,-223.5698,9.9738,-72.0000,9.9525,9.9525
1108,putt,Green,-223.5568,9.9734,-72.0000,9.9520,9.9520
1109,putt,Green,-223.5437,9.9730,-72.0000,9.9516,9.9516
1110,putt,Green,-223.5306,9.9725,-72.0000,9.9512,9.9512
1111,putt,Green,-223.5175,9.9721,-72.0000,9.9508,9.9508
1112,putt,Green,-223.5045,9.9717,-72.0000,9.9503,9.9503
1113,putt,Green,-223.4914,9.9712,-72.0000,9.9499,9.9499
1114,putt,Green,-223.4784,9.9708,-72.0000,9.9495,9.9495
1115,putt,Green,-223.4653,9.9704,-72.0000,9.9490,9.9490
1116,putt,Green,-223.4523,9.9700,-72.0000,9.9486,9.9486
1117,putt,Green,-223.4393,9.9695,-72.0000,9.9482,9.9482
1118,putt,Green,-223.4262,9.9691,-72.0000,9.9478,9.9478
1119,putt,Green,-223.4132,9.9687,-72.0000,9.9473,9.9473
1120,putt,Green,-223.4002,9.9682,-72.0000,9.9469,9.9469
1121,putt,Green,-223.3872,9.9678,-72.0000,9.9465,9.9465
1122,putt,Green,-223.3742,9.9674,-72.0000,9.9460,9.9460
1123,putt,Green,-223.3612,9.9670,-72.0000,9.9456,9.9456
1124,putt,Green,-223.3482,9.9665,-72.0000,9.9452,9.9452
1125,putt,Green,-223.3352,9.9661,-72.0000,9.9448,9.9448
1126,putt,Green,-223.3222,9.9657,-72.0000,9.9443,9.9443
1127,putt,Green,-223.3092,9.9653,-72.0000,9.9439,9.9439
1128,putt,Green,-223.2962,9.9648,-72.0000,9.9435,9.9435
1129,putt,Green,-223.2833,9.9644,-72.0000,9.9431,9.9431
1130,putt,Green,-223.2703,9.9640,-72.0000,9.9426,9.9426
1131,putt,Green,-223.2574,9.9636,-72.0000,9.9422,9.9422
1132,putt,Green,-223.2444,9.9631,-72.0000,9.9418,9.9418
1133,putt,Green,-223.2315,9.9627,-72.0000,9.9414,9.9414
1134,putt,Green,-223.2185,9.9623,-72.0000,9.9409,9.9409
1135,putt,Green,-223.2056,9.9618,-72.0000,9.9405,9.9405
1136,putt,Green,-223.1927,9.9614,-72.0000,9.9400,9.9400
1137,putt,Green,-223.1797,9.9609,-72.0000,9.9396,9.9396
1138,putt,Green,-223.1668,9.9605,-72.0000,9.9391,9.9391
1139,putt,Green,-223.1539,9.9600,-72.0000,9.9387,9.9387
1140,putt,Green,-223.1410,9.9595,-72.0000,9.9382,9.9382
1141,putt,Green,-223.1281,9.9591,-72.0000,9.9378,9.9378
1142,putt,Green,-223.1152,9.9586,-72.0000,9.9373,9.9373
1143,putt,Green,-223.1023,9.9582,-72.0000,9.9368,9.9368
1144,putt,Green,-223.0894,9.9577,-72.0000,9.9364,9.9364
1145,putt,Green,-223.0765,9.9573,-72.0000,9.9359,9.9359
1146,putt,Green,-223.0637,9.9568,-72.0000,9.9355,9.9355
1147,putt,Green,-223.0508,9.9564,-72.0000,9.9350,9.9350
1148,putt,Green,-223.0379,9.9559,-72.0000,9.9346,9.9346
1149,putt,Green,-223.0251,9.9555,-72.0000,9.9341,9.9341
1150,putt,Green,-223.0122,9.9550,-72.0000,9.9337,9.9337
1151,putt,Green,-222.9994,9.9546,-72.0000,9.9332,9.9332
1152,putt,Green,-222.9865,9.9541,-72.0000,9.9328,9.9328
1153,putt,Green,-222.9737,9.9537,-72.0000,9.9323,9.9323
1154,putt,Green,-222.9609,9.9532,-72.0000,9.9319,9.9319
1155,putt,Green,-222.9480,9.9528,-72.0000,9.9314,9.9314
1156,putt,Green,-222.9352,9.9523,-72.0000,9.9310,9.9310
1157,putt,Green,-222.9224,9.9519,-72.0000,9.9305,9.9305
1158,putt,Green,-222.9096,9.9514,-72.0000,9.9301,9.9301
1159,putt,Green,-222.8968,9.9510,-72.0000,9.9296,9.9296
1160,putt,Green,-222.8840,9.9505,-72.0000,9.9292,9.9292
1161,putt,Green,-222.8712,9.9501,-72.0000,9.9287,9.9287
1162,putt,Green,-222.8584,9.9496,-72.0000,9.9283,9.9283
1163,putt,Green,-222.8456,9.9492,-72.0000,9.9278,9.9278
1164,putt,Green,-222.8328,9.9487,-72.0000,9.9274,9.9274
1165,putt,Green,-222.8201,9.9483,-72.0000,9.9269,9.9269
1166,putt,Green,-222.8073,9.9478,-72.0000,9.9265,9.9265
1167,putt,Green,-222.7945,9.9474,-72.0000,9.9260,9.9260
1168,putt,Green,-222.7818,9.9469,-72.0000,9.9256,9.9256
1169,putt,Green,-222.7690,9.9465,-72.0000,9.9251,9.9251
1170,putt,Green,-222.7563,9.9460,-72.0000,9.9247,9.9247
1171,putt,Green,-222.7435,9.9456,-72.0000,9.9242,9.9242
1172,putt,Green,-222.7308,9.9451,-72.0000,9.9238,9.9238
1173,putt,Green,-222.7181,9.9447,-72.0000,9.9234,9.9234
1174,putt,Green,-222.7053,9.9442,-72.0000,9.9229,9.9229
1175,putt,Green,-222.6926,9.9438,-72.0000,9.9225,9.9225
1176,putt,Green,-222.6799,9.9434,-72.0000,9.9220,9.9220
1177,putt,Green,-222.6672,9.9429,-72.0000,9.9216,9.9216
1178,putt,Green,-222.6545,9.9425,-72.0000,9.9211,9.9211
1179,putt,Green,-222.6418,9.9420,-72.0000,9.9207,9.9207
1180,putt,Green,-222.6291,9.9416,-72.0000,9.9202,9.9202
1181,putt,Green,-222.6164,9.9411,-72.0000,9.9198,9.9198
1182,putt,Green,-222.6037,9.9407,-72.0000,9.9193,9.9193
1183,putt,Green,-222.5910,9.9402,-72.0000,9.9189,9.9189
1184,putt,Green,-222.5784,9.9398,-72.0000,9.9185,9.9185
1185,putt,Green,-222.5657,9.9394,-72.0000,9.9180,9.9180
1186,putt,Green,-222.5530,9.9390,-72.0000,9.9176,9.9176
1187,putt,Green,-222.5404,9.9385,-72.0000,9.9172,9.9172
1188,putt,Green,-222.5277,9.9381,-72.0000,9.9167,9.9167
1189,putt,Green,-222.5151,9.9377,-72.0000,9.9163,9.9163
1190,putt,Green,-222.5025,9.9372,-72.0000,9.9159,9.9159
1191,putt,Green,-222.4898,9.9368,-72.0000,9.9155,9.9155
1192,putt,Green,-222.4772,9.9364,-72.0000,9.9150,9.9150
1193,putt,Green,-222.4646,9.9359,-72.0000,9.9146,9.9146
1194,putt,Green,-222.4520,9.9355,-72.0000,9.9142,9.9142
1195,putt,Green,-222.4393,9.9351,-72.0000,9.9137,9.9137
1196,putt,Green,-222.4267,9.9346,-72.0000,9.9133,9.9133
1197,putt,Green,-222.4141,9.9342,-72.0000,9.9129,9.9129
1198,putt,Green,-222.4015,9.9338,-72.0000,9.9124,9.9124
1199,putt,Green,-222.3889,9.9334,-72.0000,9.9120,9.9120
1200,putt,Green,-222.3763,9.9329,-72.0000,9.9116,9.9116
1201,putt,Green,-222.3638,9.9325,-72.0000,9.9111,9.9111
1202,putt,Green,-222.3512,9.9321,-72.0000,9.9107,9.9107
1203,putt,Green,-222.3386,9.9316,-72.0000,9.9103,9.9103
1204,putt,Green,-222.3260,9.9312,-72.0000,9.9099,9.9099
1205,putt,Green,-222.3135,9.9308,-72.0000,9.9094,9.9094
1206,putt,Green,-222.3009,9.9304,-72.0000,9.9090,9.9090
1207,putt,Green,-222.2884,9.9299,-72.0000,9.9086,9.9086
1208,putt,Green,-222.2758,9.9295,-72.0000,9.9082,9.9082
1209,putt,Green,-222.2633,9.9291,-72.0000,9.9077,9.9077
1210,putt,Green,-222.2507,9.9287,-72.0000,9.9073,9.9073
1211,putt,Green,-222.2382,9.9282,-72.0000,9.9069,9.9069
1212,putt,Green,-222.2257,9.9278,-72.0000,9.9064,9.9064
1213,putt,Green,-222.2132,9.9274,-72.0000,9.9060,9.9060
1214,putt,Green,-222.2007,9.9269,-72.0000,9.9055,9.9055
1215,putt,Green,-222.1882,9.9264,-72.0000,9.9051,9.9051
1216,putt,Green,-222.1757,9.9260,-72.0000,9.9046,9.9046
1217,putt,Green,-222.1632,9.9255,-72.0000,9.9042,9.9042
1218,putt,Green,-222.1507,9.9251,-72.0000,9.9037,9.9037
1219,putt,Green,-222.1382,9.9246,-72.0000,9.9033,9.9033
1220,putt,Green,-222.1257,9.9242,-72.0000,9.9028,9.9028
1221,putt,Green,-222.1132,9.9237,-72.0000,9.9024,9.9024
1222,putt,Green,-222.1008,9.9233,-72.0000,9.9019,9.9019
1223,putt,Green,-222.0883,9.9228,-72.0000,9.9015,9.9015
1224,putt,Green,-222.0758,9.9224,-72.0000,9.9010,9.9010
1225,putt,Green,-222.0634,9.9219,-72.0000,9.9006,9.9006
1226,putt,Green,-222.0509,9.9215,-72.0000,9.9001,9.9001
1227,putt,Green,-222.0385,9.9210,-72.0000,9.8997,9.8997
