frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
1969,8.1902,-4.200,9.930,15.159,0.000,9.908,0.021,Fairway,roll,0.000,0
1970,8.1944,-4.200,9.930,15.158,0.000,9.908,0.021,Fairway,roll,0.000,0
1971,8.1985,-4.201,9.930,15.158,0.000,9.908,0.021,Fairway,roll,0.000,0
1972,8.2027,-4.201,9.930,15.158,0.000,9.908,0.021,Fairway,roll,0.000,0
1973,8.2069,-4.202,9.930,15.158,0.000,9.908,0.021,Fairway,roll,0.000,0
1974,8.2110,-4.202,9.930,15.157,0.000,9.908,0.021,Fairway,roll,0.000,0
1975,8.2152,-4.203,9.930,15.157,0.000,9.908,0.021,Fairway,roll,0.000,0
1976,8.2194,-4.203,9.930,15.157,0.000,9.908,0.021,Fairway,roll,0.000,0
1977,8.2235,-4.204,9.930,15.157,0.000,9.908,0.021,Fairway,roll,0.000,0
1978,8.2277,-4.204,9.930,15.157,0.000,9.908,0.021,Fairway,roll,0.000,0
1979,8.2319,-4.205,9.930,15.156,0.000,9.908,0.021,Fairway,roll,0.000,0
1980,8.2360,-4.205,9.930,15.156,0.000,9.908,0.021,Fairway,roll,0.000,0
1981,8.2402,-4.206,9.930,15.156,0.000,9.908,0.021,Fairway,roll,0.000,0
1982,8.2444,-4.206,9.930,15.156,0.000,9.908,0.021,Fairway,roll,0.000,0
1983,8.2485,-4.207,9.930,15.156,0.000,9.908,0.021,Fairway,roll,0.000,0
1984,8.2527,-4.207,9.930,15.155,0.000,9.908,0.021,Fairway,roll,0.000,0
1985,8.2569,-4.208,9.930,15.155,0.000,9.908,0.021,Fairway,roll,0.000,0
1986,8.2610,-4.208,9.930,15.155,0.000,9.908,0.021,Fairway,roll,0.000,0
1987,8.2652,-4.208,9.930,15.155,0.000,9.908,0.021,Fairway,roll,0.000,0
1988,8.2694,-4.209,9.930,15.155,0.000,9.908,0.021,Fairway,roll,0.000,0
1989,8.2735,-4.209,9.930,15.154,0.000,9.908,0.021,Fairway,roll,0.000,0
1990,8.2777,-4.210,9.930,15.154,0.000,9.908,0.021,Fairway,roll,0.000,0
1991,8.2819,-4.210,9.930,15.154,0.000,9.908,0.021,Fairway,roll,0.000,0
1992,8.2860,-4.211,9.930,15.154,0.000,9.908,0.021,Fairway,roll,0.000,0
1993,8.2902,-4.211,9.930,15.154,0.000,9.908,0.021,Fairway,roll,0.000,0
1994,8.2944,-4.212,9.930,15.153,0.000,9.908,0.021,Fairway,roll,0.000,0
1995,8.2985,-4.212,9.930,15.153,0.000,9.908,0.021,Fairway,roll,0.000,0
1996,8.3027,-4.213,9.929,15.153,0.000,9.908,0.021,Fairway,roll,0.000,0
1997,8.3069,-4.213,9.929,15.153,0.000,9.908,0.021,Fairway,roll,0.000,0
1998,8.3110,-4.214,9.929,15.153,0.000,9.908,0.021,Fairway,roll,0.000,0
1999,8.3152,-4.214,9.929,15.152,0.000,9.908,0.021,Fairway,roll,0.000,0
2000,8.3194,-4.215,9.929,15.152,0.000,9.908,0.021,Fairway,roll,0.000,0
2001,8.3235,-4.215,9.929,15.152,0.000,9.908,0.021,Fairway,roll,0.000,0
2002,8.3277,-4.216,9.929,15.152,0.000,9.908,0.021,Fairway,roll,0.000,0
2003,8.3318,-4.216,9.929,15.152,0.000,9.908,0.021,Fairway,roll,0.000,0
2004,8.3360,-4.217,9.929,15.151,0.000,9.908,0.021,Fairway,roll,0.000,0
2005,8.3402,-4.217,9.929,15.151,0.000,9.908,0.021,Fairway,roll,0.000,0
2006,8.3443,-4.217,9.929,15.151,0.000,9.908,0.021,Fairway,roll,0.000,0
2007,8.3485,-4.218,9.929,15.151,0.000,9.908,0.021,Fairway,roll,0.000,0
2008,8.3527,-4.218,9.929,15.151,0.000,9.908,0.021,Fairway,roll,0.000,0
2009,8.3568,-4.219,9.929,15.150,0.000,9.908,0.021,Fairway,roll,0.000,0
2010,8.3610,-4.219,9.929,15.150,0.000,9.908,0.021,Fairway,roll,0.000,0
2011,8.3652,-4.220,9.929,15.150,0.000,9.908,0.021,Fairway,roll,0.000,0
2012,8.3693,-4.220,9.929,15.150,0.000,9.908,0.021,Fairway,roll,0.000,0
2013,8.3735,-4.221,9.929,15.150,0.000,9.908,0.021,Fairway,roll,0.000,0
2014,8.3777,-4.221,9.929,15.149,0.000,9.908,0.021,Fairway,roll,0.000,0
2015,8.3818,-4.222,9.929,15.149,0.000,9.908,0.021,Fairway,roll,0.000,0
2016,8.3860,-4.222,9.929,15.149,0.000,9.908,0.021,Fairway,roll,0.000,0
2017,8.3902,-4.223,9.929,15.149,0.000,9.908,0.021,Fairway,roll,0.000,0
2018,8.3943,-4.223,9.929,15.149,0.000,9.908,0.021,Fairway,roll,0.000,0
2019,8.3985,-4.223,9.929,15.148,0.000,9.908,0.021,Fairway,roll,0.000,0
2020,8.4027,-4.224,9.929,15.148,0.000,9.908,0.021,Fairway,roll,0.000,0
2021,8.4068,-4.224,9.929,15.148,0.000,9.908,0.021,Fairway,roll,0.000,0
2022,8.4110,-4.225,9.929,15.148,0.000,9.908,0.021,Fairway,roll,0.000,0
2023,8.4152,-4.225,9.929,15.148,0.000,9.908,0.021,Fairway,roll,0.000,0
2024,8.4193,-4.226,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2025,8.4235,-4.226,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2026,8.4277,-4.227,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2027,8.4318,-4.227,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2028,8.4360,-4.228,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2029,8.4402,-4.228,9.929,15.147,0.000,9.908,0.021,Fairway,roll,0.000,0
2030,8.4443,-4.228,9.929,15.146,0.000,9.908,0.021,Fairway,roll,0.000,0
2031,8.4485,-4.229,9.929,15.146,0.000,9.908,0.021,Fairway,roll,0.000,0
2032,8.4527,-4.229,9.929,15.146,0.000,9.908,0.021,Fairway,roll,0.000,0
2033,8.4568,-4.230,9.929,15.146,0.000,9.908,0.021,Fairway,roll,0.000,0
2034,8.4610,-4.230,9.929,15.146,0.000,9.908,0.021,Fairway,roll,0.000,0
2035,8.4651,-4.231,9.929,15.145,0.000,9.908,0.021,Fairway,roll,0.000,0
2036,8.4693,-4.231,9.929,15.145,0.000,9.908,0.021,Fairway,roll,0.000,0
2037,8.4735,-4.232,9.929,15.145,0.000,9.908,0.021,Fairway,roll,0.000,0
2038,8.4776,-4.232,9.929,15.145,0.000,9.908,0.021,Fairway,roll,0.000,0
2039,8.4818,-4.233,9.929,15.145,0.000,9.908,0.021,Fairway,roll,0.000,0
2040,8.4860,-4.233,9.929,15.144,0.000,9.908,0.021,Fairway,roll,0.000,0
2041,8.4901,-4.233,9.929,15.144,0.000,9.908,0.021,Fairway,roll,0.000,0
2042,8.4943,-4.234,9.929,15.144,0.000,9.908,0.021,Fairway,roll,0.000,0
2043,8.4985,-4.234,9.929,15.144,0.000,9.908,0.021,Fairway,roll,0.000,0
2044,8.5026,-4.235,9.929,15.144,0.000,9.908,0.021,Fairway,roll,0.000,0
2045,8.5068,-4.235,9.929,15.143,0.000,9.908,0.021,Fairway,roll,0.000,0
2046,8.5110,-4.236,9.929,15.143,0.000,9.908,0.021,Fairway,roll,0.000,0
2047,8.5151,-4.236,9.929,15.143,0.000,9.908,0.021,Fairway,roll,0.000,0
2048,8.5193,-4.237,9.929,15.143,0.000,9.908,0.021,Fairway,roll,0.000,0
2049,8.5235,-4.237,9.929,15.143,0.000,9.908,0.021,Fairway,roll,0.000,0
2050,8.5276,-4.238,9.929,15.142,0.000,9.908,0.021,Fairway,roll,0.000,0
2051,8.5318,-4.238,9.929,15.142,0.000,9.908,0.021,Fairway,roll,0.000,0
2052,8.5360,-4.239,9.929,15.142,0.000,9.908,0.021,Fairway,roll,0.000,0
2053,8.5401,-4.239,9.929,15.142,0.000,9.908,0.021,Fairway,roll,0.000,0
2054,8.5443,-4.239,9.929,15.142,0.000,9.908,0.021,Fairway,roll,0.000,0
2055,8.5485,-4.240,9.929,15.141,0.000,9.908,0.021,Fairway,roll,0.000,0
2056,8.5526,-4.240,9.929,15.141,0.000,9.908,0.021,Fairway,roll,0.000,0
2057,8.5568,-4.241,9.929,15.141,0.000,9.908,0.021,Fairway,roll,0.000,0
2058,8.5610,-4.241,9.929,15.141,0.000,9.908,0.021,Fairway,roll,0.000,0
2059,8.5651,-4.242,9.929,15.141,0.000,9.908,0.021,Fairway,roll,0.000,0
2060,8.5693,-4.242,9.929,15.140,0.000,9.908,0.021,Fairway,roll,0.000,0
2061,8.5735,-4.243,9.929,15.140,0.000,9.908,0.021,Fairway,roll,0.000,0
2062,8.5776,-4.243,9.929,15.140,0.000,9.908,0.021,Fairway,roll,0.000,0
2063,8.5818,-4.243,9.929,15.140,0.000,9.908,0.021,Fairway,roll,0.000,0
2064,8.5860,-4.244,9.929,15.140,0.000,9.908,0.021,Fairway,roll,0.000,0
2065,8.5901,-4.244,9.929,15.139,0.000,9.908,0.021,Fairway,roll,0.000,0
2066,8.5943,-4.245,9.929,15.139,0.000,9.908,0.021,Fairway,roll,0.000,0
2067,8.5985,-4.245,9.929,15.139,0.000,9.908,0.021,Fairway,roll,0.000,0
2068,8.6026,-4.246,9.929,15.139,0.000,9.908,0.021,Fairway,roll,0.000,0
2069,8.6068,-4.246,9.929,15.139,0.000,9.908,0.021,Fairway,roll,0.000,0
2070,8.6109,-4.247,9.929,15.138,0.000,9.908,0.021,Fairway,roll,0.000,0
2071,8.6151,-4.247,9.929,15.138,0.000,9.907,0.021,Fairway,roll,0.000,0
2072,8.6193,-4.247,9.929,15.138,0.000,9.907,0.021,Fairway,roll,0.000,0
2073,8.6234,-4.248,9.929,15.138,0.000,9.907,0.021,Fairway,roll,0.000,0
2074,8.6276,-4.248,9.929,15.138,0.000,9.907,0.021,Fairway,roll,0.000,0
2075,8.6318,-4.249,9.929,15.137,0.000,9.907,0.021,Fairway,roll,0.000,0
2076,8.6359,-4.249,9.929,15.137,0.000,9.907,0.021,Fairway,roll,0.000,0
2077,8.6401,-4.250,9.929,15.137,0.000,9.907,0.021,Fairway,roll,0.000,0
2078,8.6443,-4.250,9.929,15.137,0.000,9.907,0.021,Fairway,roll,0.000,0
2079,8.6484,-4.251,9.929,15.137,0.000,9.907,0.021,Fairway,roll,0.000,0
2080,8.6526,-4.251,9.929,15.136,0.000,9.907,0.021,Fairway,roll,0.000,0
2081,8.6568,-4.251,9.929,15.136,0.000,9.907,0.021,Fairway,roll,0.000,0
2082,8.6609,-4.252,9.929,15.136,0.000,9.907,0.021,Fairway,roll,0.000,0
2083,8.6651,-4.252,9.929,15.136,0.000,9.907,0.021,Fairway,roll,0.000,0
2084,8.6693,-4.253,9.929,15.136,0.000,9.907,0.021,Fairway,roll,0.000,0
2085,8.6734,-4.253,9.929,15.135,0.000,9.907,0.021,Fairway,roll,0.000,0
2086,8.6776,-4.254,9.929,15.135,0.000,9.907,0.021,Fairway,roll,0.000,0
2087,8.6818,-4.254,9.929,15.135,0.000,9.907,0.021,Fairway,roll,0.000,0
2088,8.6859,-4.255,9.929,15.135,0.000,9.907,0.021,Fairway,roll,0.000,0
2089,8.6901,-4.255,9.929,15.135,0.000,9.907,0.021,Fairway,roll,0.000,0
2090,8.6943,-4.255,9.929,15.134,0.000,9.907,0.021,Fairway,roll,0.000,0
2091,8.6984,-4.256,9.929,15.134,0.000,9.907,0.021,Fairway,roll,0.000,0
2092,8.7026,-4.256,9.929,15.134,0.000,9.907,0.021,Fairway,roll,0.000,0
2093,8.7068,-4.257,9.929,15.134,0.000,9.907,0.021,Fairway,roll,0.000,0
2094,8.7109,-4.257,9.929,15.134,0.000,9.907,0.021,Fairway,roll,0.000,0
2095,8.7151,-4.258,9.929,15.133,0.000,9.907,0.021,Fairway,roll,0.000,0
2096,8.7193,-4.258,9.928,15.133,0.000,9.907,0.021,Fairway,roll,0.000,0
2097,8.7234,-4.258,9.928,15.133,0.000,9.907,0.021,Fairway,roll,0.000,0
2098,8.7276,-4.259,9.928,15.133,0.000,9.907,0.021,Fairway,roll,0.000,0
2099,8.7318,-4.259,9.928,15.133,0.000,9.907,0.021,Fairway,roll,0.000,0
2100,8.7359,-4.260,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2101,8.7401,-4.260,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2102,8.7442,-4.261,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2103,8.7484,-4.261,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2104,8.7526,-4.262,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2105,8.7567,-4.262,9.928,15.132,0.000,9.907,0.021,Fairway,roll,0.000,0
2106,8.7609,-4.262,9.928,15.131,0.000,9.907,0.021,Fairway,roll,0.000,0
2107,8.7651,-4.263,9.928,15.131,0.000,9.907,0.021,Fairway,roll,0.000,0
2108,8.7692,-4.263,9.928,15.131,0.000,9.907,0.021,Fairway,roll,0.000,0
2109,8.7734,-4.264,9.928,15.131,0.000,9.907,0.021,Fairway,roll,0.000,0
2110,8.7776,-4.264,9.928,15.131,0.000,9.907,0.021,Fairway,roll,0.000,0
2111,8.7817,-4.265,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2112,8.7859,-4.265,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2113,8.7901,-4.265,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2114,8.7942,-4.266,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2115,8.7984,-4.266,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2116,8.8026,-4.267,9.928,15.130,0.000,9.907,0.021,Fairway,roll,0.000,0
2117,8.8067,-4.267,9.928,15.129,0.000,9.907,0.021,Fairway,roll,0.000,0
2118,8.8109,-4.268,9.928,15.129,0.000,9.907,0.021,Fairway,roll,0.000,0
2119,8.8151,-4.268,9.928,15.129,0.000,9.907,0.021,Fairway,roll,0.000,0
2120,8.8192,-4.268,9.928,15.129,0.000,9.907,0.021,Fairway,roll,0.000,0
2121,8.8234,-4.269,9.928,15.129,0.000,9.907,0.021,Fairway,roll,0.000,0
2122,8.8276,-4.269,9.928,15.128,0.000,9.907,0.021,Fairway,roll,0.000,0
2123,8.8317,-4.270,9.928,15.128,0.000,9.907,0.021,Fairway,roll,0.000,0
2124,8.8359,-4.270,9.928,15.128,0.000,9.907,0.021,Fairway,roll,0.000,0
2125,8.8401,-4.271,9.928,15.128,0.000,9.907,0.021,Fairway,roll,0.000,0
2126,8.8442,-4.271,9.928,15.128,0.000,9.907,0.021,Fairway,roll,0.000,0
2127,8.8484,-4.271,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2128,8.8526,-4.272,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2129,8.8567,-4.272,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2130,8.8609,-4.273,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2131,8.8651,-4.273,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2132,8.8692,-4.274,9.928,15.127,0.000,9.907,0.021,Fairway,roll,0.000,0
2133,8.8734,-4.274,9.928,15.126,0.000,9.907,0.021,Fairway,roll,0.000,0
2134,8.8775,-4.274,9.928,15.126,0.000,9.907,0.021,Fairway,roll,0.000,0
2135,8.8817,-4.275,9.928,15.126,0.000,9.907,0.021,Fairway,roll,0.000,0
2136,8.8859,-4.275,9.928,15.126,0.000,9.907,0.021,Fairway,roll,0.000,0
2137,8.8900,-4.276,9.928,15.126,0.000,9.907,0.021,Fairway,roll,0.000,0
2138,8.8942,-4.276,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2139,8.8984,-4.277,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2140,8.9025,-4.277,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2141,8.9067,-4.277,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2142,8.9109,-4.278,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2143,8.9150,-4.278,9.928,15.125,0.000,9.907,0.021,Fairway,roll,0.000,0
2144,8.9192,-4.279,9.928,15.124,0.000,9.907,0.021,Fairway,roll,0.000,0
2145,8.9234,-4.279,9.928,15.124,0.000,9.907,0.021,Fairway,roll,0.000,0
2146,8.9275,-4.280,9.928,15.124,0.000,9.907,0.021,Fairway,roll,0.000,0
2147,8.9317,-4.280,9.928,15.124,0.000,9.907,0.021,Fairway,roll,0.000,0
2148,8.9359,-4.280,9.928,15.124,0.000,9.907,0.021,Fairway,roll,0.000,0
2149,8.9400,-4.281,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2150,8.9442,-4.281,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2151,8.9484,-4.282,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2152,8.9525,-4.282,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2153,8.9567,-4.283,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2154,8.9609,-4.283,9.928,15.123,0.000,9.907,0.021,Fairway,roll,0.000,0
2155,8.9650,-4.283,9.928,15.122,0.000,9.907,0.021,Fairway,roll,0.000,0
2156,8.9692,-4.284,9.928,15.122,0.000,9.907,0.021,Fairway,roll,0.000,0
2157,8.9734,-4.284,9.928,15.122,0.000,9.907,0.021,Fairway,roll,0.000,0
2158,8.9775,-4.285,9.928,15.122,0.000,9.907,0.021,Fairway,roll,0.000,0
2159,8.9817,-4.285,9.928,15.122,0.000,9.907,0.021,Fairway,roll,0.000,0
2160,8.9859,-4.285,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2161,8.9900,-4.286,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2162,8.9942,-4.286,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2163,8.9984,-4.287,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2164,9.0025,-4.287,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2165,9.0067,-4.288,9.928,15.121,0.000,9.907,0.021,Fairway,roll,0.000,0
2166,9.0108,-4.288,9.928,15.120,0.000,9.907,0.021,Fairway,roll,0.000,0
2167,9.0150,-4.288,9.928,15.120,0.000,9.907,0.021,Fairway,roll,0.000,0
2168,9.0192,-4.289,9.928,15.120,0.000,9.907,0.021,Fairway,roll,0.000,0
2169,9.0233,-4.289,9.928,15.120,0.000,9.907,0.021,Fairway,roll,0.000,0
2170,9.0275,-4.290,9.928,15.120,0.000,9.907,0.021,Fairway,roll,0.000,0
2171,9.0317,-4.290,9.928,15.119,0.000,9.907,0.021,Fairway,roll,0.000,0
2172,9.0358,-4.290,9.928,15.119,0.000,9.907,0.021,Fairway,roll,0.000,0
2173,9.0400,-4.291,9.928,15.119,0.000,9.906,0.021,Fairway,roll,0.000,0
2174,9.0442,-4.291,9.928,15.119,0.000,9.906,0.021,Fairway,roll,0.000,0
2175,9.0483,-4.292,9.928,15.119,0.000,9.906,0.021,Fairway,roll,0.000,0
2176,9.0525,-4.292,9.928,15.119,0.000,9.906,0.021,Fairway,roll,0.000,0
2177,9.0567,-4.293,9.928,15.118,0.000,9.906,0.021,Fairway,roll,0.000,0
2178,9.0608,-4.293,9.928,15.118,0.000,9.906,0.021,Fairway,roll,0.000,0
2179,9.0650,-4.293,9.928,15.118,0.000,9.906,0.021,Fairway,roll,0.000,0
2180,9.0692,-4.294,9.928,15.118,0.000,9.906,0.021,Fairway,roll,0.000,0
2181,9.0733,-4.294,9.928,15.118,0.000,9.906,0.021,Fairway,roll,0.000,0
2182,9.0775,-4.295,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2183,9.0817,-4.295,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2184,9.0858,-4.295,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2185,9.0900,-4.296,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2186,9.0942,-4.296,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2187,9.0983,-4.297,9.928,15.117,0.000,9.906,0.021,Fairway,roll,0.000,0
2188,9.1025,-4.297,9.928,15.116,0.000,9.906,0.021,Fairway,roll,0.000,0
2189,9.1067,-4.297,9.928,15.116,0.000,9.906,0.021,Fairway,roll,0.000,0
2190,9.1108,-4.298,9.928,15.116,0.000,9.906,0.021,Fairway,roll,0.000,0
2191,9.1150,-4.298,9.928,15.116,0.000,9.906,0.021,Fairway,roll,0.000,0
2192,9.1192,-4.299,9.928,15.116,0.000,9.906,0.021,Fairway,roll,0.000,0
2193,9.1233,-4.299,9.928,15.115,0.000,9.906,0.021,Fairway,roll,0.000,0
2194,9.1275,-4.300,9.928,15.115,0.000,9.906,0.021,Fairway,roll,0.000,0
2195,9.1317,-4.300,9.928,15.115,0.000,9.906,0.021,Fairway,roll,0.000,0
2196,9.1358,-4.300,9.928,15.115,0.000,9.906,0.021,Fairway,roll,0.000,0
2197,9.1400,-4.301,9.928,15.115,0.000,9.906,0.021,Fairway,roll,0.000,0
2198,9.1442,-4.301,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2199,9.1483,-4.302,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2200,9.1525,-4.302,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2201,9.1566,-4.302,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2202,9.1608,-4.303,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2203,9.1650,-4.303,9.928,15.114,0.000,9.906,0.021,Fairway,roll,0.000,0
2204,9.1691,-4.304,9.928,15.113,0.000,9.906,0.021,Fairway,roll,0.000,0
2205,9.1733,-4.304,9.927,15.113,0.000,9.906,0.021,Fairway,roll,0.000,0
2206,9.1775,-4.304,9.927,15.113,0.000,9.906,0.021,Fairway,roll,0.000,0
2207,9.1816,-4.305,9.927,15.113,0.000,9.906,0.021,Fairway,roll,0.000,0
2208,9.1858,-4.305,9.927,15.113,0.000,9.906,0.021,Fairway,roll,0.000,0
2209,9.1900,-4.306,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2210,9.1941,-4.306,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2211,9.1983,-4.307,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2212,9.2025,-4.307,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2213,9.2066,-4.307,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2214,9.2108,-4.308,9.927,15.112,0.000,9.906,0.021,Fairway,roll,0.000,0
2215,9.2150,-4.308,9.927,15.111,0.000,9.906,0.021,Fairway,roll,0.000,0
2216,9.2191,-4.309,9.927,15.111,0.000,9.906,0.021,Fairway,roll,0.000,0
2217,9.2233,-4.309,9.927,15.111,0.000,9.906,0.021,Fairway,roll,0.000,0
2218,9.2275,-4.309,9.927,15.111,0.000,9.906,0.021,Fairway,roll,0.000,0
2219,9.2316,-4.310,9.927,15.111,0.000,9.906,0.021,Fairway,roll,0.000,0
2220,9.2358,-4.310,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2221,9.2400,-4.311,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2222,9.2441,-4.311,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2223,9.2483,-4.311,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2224,9.2525,-4.312,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2225,9.2566,-4.312,9.927,15.110,0.000,9.906,0.021,Fairway,roll,0.000,0
2226,9.2608,-4.313,9.927,15.109,0.000,9.906,0.021,Fairway,roll,0.000,0
2227,9.2650,-4.313,9.927,15.109,0.000,9.906,0.021,Fairway,roll,0.000,0
2228,9.2691,-4.313,9.927,15.109,0.000,9.906,0.021,Fairway,roll,0.000,0
2229,9.2733,-4.314,9.927,15.109,0.000,9.906,0.021,Fairway,roll,0.000,0
2230,9.2775,-4.314,9.927,15.109,0.000,9.906,0.021,Fairway,roll,0.000,0
2231,9.2816,-4.315,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2232,9.2858,-4.315,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2233,9.2899,-4.315,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2234,9.2941,-4.316,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2235,9.2983,-4.316,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2236,9.3024,-4.317,9.927,15.108,0.000,9.906,0.021,Fairway,roll,0.000,0
2237,9.3066,-4.317,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2238,9.3108,-4.317,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2239,9.3149,-4.318,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2240,9.3191,-4.318,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2241,9.3233,-4.319,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2242,9.3274,-4.319,9.927,15.107,0.000,9.906,0.021,Fairway,roll,0.000,0
2243,9.3316,-4.319,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2244,9.3358,-4.320,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2245,9.3399,-4.320,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2246,9.3441,-4.321,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2247,9.3483,-4.321,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2248,9.3524,-4.321,9.927,15.106,0.000,9.906,0.021,Fairway,roll,0.000,0
2249,9.3566,-4.322,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2250,9.3608,-4.322,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2251,9.3649,-4.323,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2252,9.3691,-4.323,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2253,9.3733,-4.323,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2254,9.3774,-4.324,9.927,15.105,0.000,9.906,0.021,Fairway,roll,0.000,0
2255,9.3816,-4.324,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2256,9.3858,-4.325,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2257,9.3899,-4.325,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2258,9.3941,-4.325,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2259,9.3983,-4.326,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2260,9.4024,-4.326,9.927,15.104,0.000,9.906,0.021,Fairway,roll,0.000,0
2261,9.4066,-4.327,9.927,15.103,0.000,9.906,0.021,Fairway,roll,0.000,0
2262,9.4108,-4.327,9.927,15.103,0.000,9.906,0.021,Fairway,roll,0.000,0
2263,9.4149,-4.327,9.927,15.103,0.000,9.906,0.021,Fairway,roll,0.000,0
2264,9.4191,-4.328,9.927,15.103,0.000,9.906,0.021,Fairway,roll,0.000,0
