frame,time,x,y,z,vy,groundY,signedDist,zoneType,phase,dGroundY,zoneFlip
251,1.0456,-15.778,18.743,10.646,1.347,9.570,9.173,Fairway,airborne,-0.006,0
252,1.0497,-15.958,18.749,10.575,1.305,9.563,9.186,Fairway,airborne,-0.007,0
253,1.0539,-16.138,18.754,10.505,1.262,9.557,9.197,Fairway,airborne,-0.007,0
254,1.0581,-16.318,18.759,10.434,1.220,9.551,9.209,Fairway,airborne,-0.006,0
255,1.0622,-16.498,18.764,10.364,1.178,9.545,9.220,Fairway,airborne,-0.006,0
256,1.0664,-16.677,18.769,10.294,1.135,9.538,9.231,Fairway,airborne,-0.006,0
257,1.0706,-16.856,18.774,10.224,1.093,9.532,9.242,Fairway,airborne,-0.007,0
258,1.0747,-17.035,18.778,10.154,1.051,9.525,9.253,Fairway,airborne,-0.007,0
259,1.0789,-17.214,18.782,10.084,1.009,9.519,9.264,Fairway,airborne,-0.006,0
260,1.0831,-17.392,18.787,10.014,0.967,9.512,9.274,Fairway,airborne,-0.007,0
261,1.0872,-17.570,18.790,9.945,0.925,9.506,9.285,Fairway,airborne,-0.006,0
262,1.0914,-17.748,18.794,9.875,0.883,9.499,9.295,Fairway,airborne,-0.007,0
263,1.0956,-17.926,18.798,9.805,0.841,9.494,9.304,Fairway,airborne,-0.005,0
264,1.0997,-18.104,18.801,9.736,0.799,9.488,9.314,Fairway,airborne,-0.006,0
265,1.1039,-18.281,18.804,9.666,0.758,9.481,9.323,Fairway,airborne,-0.006,0
266,1.1081,-18.459,18.808,9.597,0.716,9.475,9.333,Fairway,airborne,-0.007,0
267,1.1122,-18.636,18.810,9.528,0.674,9.468,9.342,Fairway,airborne,-0.006,0
268,1.1164,-18.812,18.813,9.459,0.633,9.462,9.351,Fairway,airborne,-0.006,0
269,1.1206,-18.989,18.816,9.390,0.591,9.455,9.361,Fairway,airborne,-0.007,0
270,1.1247,-19.165,18.818,9.321,0.550,9.449,9.369,Fairway,airborne,-0.006,0
271,1.1289,-19.342,18.820,9.252,0.508,9.442,9.378,Fairway,airborne,-0.006,0
272,1.1331,-19.518,18.822,9.183,0.467,9.436,9.386,Fairway,airborne,-0.006,0
273,1.1372,-19.693,18.824,9.114,0.425,9.431,9.393,Fairway,airborne,-0.006,0
274,1.1414,-19.869,18.826,9.045,0.384,9.424,9.401,Fairway,airborne,-0.006,0
275,1.1456,-20.044,18.827,8.977,0.343,9.418,9.410,Fairway,airborne,-0.007,0
276,1.1497,-20.219,18.829,8.908,0.302,9.410,9.418,Fairway,airborne,-0.007,0
277,1.1539,-20.394,18.830,8.840,0.260,9.405,9.425,Fairway,airborne,-0.006,0
278,1.1581,-20.569,18.831,8.772,0.219,9.399,9.432,Fairway,airborne,-0.006,0
279,1.1622,-20.744,18.832,8.703,0.178,9.392,9.439,Fairway,airborne,-0.006,0
280,1.1664,-20.918,18.832,8.635,0.137,9.386,9.447,Fairway,airborne,-0.006,0
281,1.1705,-21.092,18.833,8.567,0.096,9.379,9.453,Fairway,airborne,-0.006,0
282,1.1747,-21.266,18.833,8.499,0.055,9.373,9.460,Fairway,airborne,-0.006,0
283,1.1789,-21.440,18.833,8.431,0.014,9.367,9.467,Fairway,airborne,-0.006,0
284,1.1830,-21.614,18.833,8.363,-0.026,9.360,9.473,Fairway,airborne,-0.006,0
285,1.1872,-21.787,18.833,8.295,-0.067,9.354,9.479,Fairway,airborne,-0.006,0
286,1.1914,-21.960,18.833,8.227,-0.108,9.348,9.485,Fairway,airborne,-0.006,0
287,1.1955,-22.133,18.832,8.160,-0.149,9.341,9.491,Fairway,airborne,-0.006,0
288,1.1997,-22.306,18.831,8.092,-0.189,9.335,9.497,Fairway,airborne,-0.006,0
289,1.2039,-22.479,18.830,8.025,-0.230,9.329,9.502,Fairway,airborne,-0.006,0
290,1.2080,-22.651,18.829,7.957,-0.271,9.323,9.506,Fairway,airborne,-0.006,0
