frame,worldX,worldZ,preferred,foundPreferred,nHits,hits
36,-123.3923,-45.0000,Fairway,0,1;TerrainRoot|none|6.7181
36,-123.3916,-45.0000,Fairway,0,1;TerrainRoot|none|6.7181
37,-123.3916,-45.0000,Fairway,0,1;TerrainRoot|none|6.7181
37,-123.3908,-45.0000,Fairway,0,1;TerrainRoot|none|6.7181
38,-123.3908,-45.0000,Fairway,0,1;TerrainRoot|none|6.7181
38,-123.3901,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
39,-123.3901,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
39,-123.3894,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
40,-123.3894,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
40,-123.3887,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
41,-123.3887,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
41,-123.3880,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
42,-123.3880,-45.0000,Fairway,0,1;TerrainRoot|none|6.7180
42,-123.3873,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
43,-123.3873,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
43,-123.3865,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
44,-123.3865,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
44,-123.3858,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
45,-123.3858,-45.0000,Fairway,0,1;TerrainRoot|none|6.7179
45,-123.3851,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
46,-123.3851,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
46,-123.3844,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
47,-123.3844,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
47,-123.3837,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
48,-123.3837,-45.0000,Fairway,0,1;TerrainRoot|none|6.7178
48,-123.3829,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
49,-123.3829,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
49,-123.3822,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
50,-123.3822,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
50,-123.3815,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
51,-123.3815,-45.0000,Fairway,0,1;TerrainRoot|none|6.7177
51,-123.3808,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
52,-123.3808,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
52,-123.3801,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
53,-123.3801,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
53,-123.3794,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
54,-123.3794,-45.0000,Fairway,0,1;TerrainRoot|none|6.7176
54,-123.3787,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
55,-123.3787,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
55,-123.3780,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
56,-123.3780,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
56,-123.3773,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
57,-123.3773,-45.0000,Fairway,0,1;TerrainRoot|none|6.7175
57,-123.3766,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
58,-123.3766,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
58,-123.3759,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
59,-123.3759,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
59,-123.3752,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
60,-123.3752,-45.0000,Fairway,0,1;TerrainRoot|none|6.7174
60,-123.3745,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
61,-123.3745,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
61,-123.3737,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
62,-123.3737,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
62,-123.3730,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
63,-123.3730,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
63,-123.3723,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
64,-123.3723,-45.0000,Fairway,0,1;TerrainRoot|none|6.7173
64,-123.3716,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
65,-123.3716,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
65,-123.3709,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
66,-123.3709,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
66,-123.3702,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
67,-123.3702,-45.0000,Fairway,0,1;TerrainRoot|none|6.7172
67,-123.3695,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
68,-123.3695,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
68,-123.3688,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
69,-123.3688,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
69,-123.3681,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
70,-123.3681,-45.0000,Fairway,0,1;TerrainRoot|none|6.7171
70,-123.3674,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
71,-123.3674,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
71,-123.3667,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
72,-123.3667,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
72,-123.3660,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
73,-123.3660,-45.0000,Fairway,0,1;TerrainRoot|none|6.7170
73,-123.3653,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
74,-123.3653,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
74,-123.3646,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
75,-123.3646,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
75,-123.3639,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
76,-123.3639,-45.0000,Fairway,0,1;TerrainRoot|none|6.7169
76,-123.3632,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
77,-123.3632,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
77,-123.3625,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
78,-123.3625,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
78,-123.3618,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
79,-123.3618,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
79,-123.3611,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
80,-123.3611,-45.0000,Fairway,0,1;TerrainRoot|none|6.7168
80,-123.3604,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
81,-123.3604,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
81,-123.3597,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
82,-123.3597,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
82,-123.3591,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
83,-123.3591,-45.0000,Fairway,0,1;TerrainRoot|none|6.7167
83,-123.3584,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
84,-123.3584,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
84,-123.3577,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
85,-123.3577,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
85,-123.3570,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
86,-123.3570,-45.0000,Fairway,0,1;TerrainRoot|none|6.7166
86,-123.3563,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
87,-123.3563,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
87,-123.3556,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
88,-123.3556,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
88,-123.3549,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
89,-123.3549,-45.0000,Fairway,0,1;TerrainRoot|none|6.7165
89,-123.3542,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
90,-123.3542,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
90,-123.3536,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
91,-123.3536,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
91,-123.3529,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
92,-123.3529,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
92,-123.3522,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
93,-123.3522,-45.0000,Fairway,0,1;TerrainRoot|none|6.7164
93,-123.3515,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
94,-123.3515,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
94,-123.3508,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
95,-123.3508,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
95,-123.3501,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
96,-123.3501,-45.0000,Fairway,0,1;TerrainRoot|none|6.7163
96,-123.3494,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
97,-123.3494,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
97,-123.3488,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
98,-123.3488,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
98,-123.3481,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
99,-123.3481,-45.0000,Fairway,0,1;TerrainRoot|none|6.7162
99,-123.3474,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
100,-123.3474,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
100,-123.3467,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
101,-123.3467,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
101,-123.3460,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
102,-123.3460,-45.0000,Fairway,0,1;TerrainRoot|none|6.7161
102,-123.3453,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
103,-123.3453,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
103,-123.3446,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
104,-123.3446,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
104,-123.3439,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
105,-123.3439,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
105,-123.3433,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
106,-123.3433,-45.0000,Fairway,0,1;TerrainRoot|none|6.7160
106,-123.3426,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
107,-123.3426,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
107,-123.3419,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
108,-123.3419,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
108,-123.3412,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
109,-123.3412,-45.0000,Fairway,0,1;TerrainRoot|none|6.7159
109,-123.3406,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
110,-123.3406,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
110,-123.3399,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
111,-123.3399,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
111,-123.3392,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
112,-123.3392,-45.0000,Fairway,0,1;TerrainRoot|none|6.7158
112,-123.3385,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
113,-123.3385,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
113,-123.3379,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
114,-123.3379,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
114,-123.3372,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
115,-123.3372,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
115,-123.3365,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
116,-123.3365,-45.0000,Fairway,0,1;TerrainRoot|none|6.7157
116,-123.3359,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
117,-123.3359,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
117,-123.3352,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
118,-123.3352,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
118,-123.3345,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
119,-123.3345,-45.0000,Fairway,0,1;TerrainRoot|none|6.7156
119,-123.3338,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
120,-123.3338,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
120,-123.3332,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
121,-123.3332,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
121,-123.3325,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
122,-123.3325,-45.0000,Fairway,0,1;TerrainRoot|none|6.7155
122,-123.3318,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
123,-123.3318,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
123,-123.3312,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
124,-123.3312,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
124,-123.3305,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
125,-123.3305,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
125,-123.3298,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
126,-123.3298,-45.0000,Fairway,0,1;TerrainRoot|none|6.7154
126,-123.3291,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
127,-123.3291,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
127,-123.3285,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
128,-123.3285,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
128,-123.3278,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
129,-123.3278,-45.0000,Fairway,0,1;TerrainRoot|none|6.7153
129,-123.3271,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
130,-123.3271,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
130,-123.3265,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
131,-123.3265,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
131,-123.3258,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
132,-123.3258,-45.0000,Fairway,0,1;TerrainRoot|none|6.7152
132,-123.3251,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
133,-123.3251,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
133,-123.3244,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
134,-123.3244,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
134,-123.3238,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
135,-123.3238,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
135,-123.3231,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
136,-123.3231,-45.0000,Fairway,0,1;TerrainRoot|none|6.7151
136,-123.3225,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
137,-123.3225,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
137,-123.3218,-45.0000,Fairway,0,1;TerrainRoot|none|6.7150
