frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
374,roll,Fairway,-405.7141,0.0213,-72.0000,0.0000,0.0000
375,roll,Fairway,-405.7153,0.0213,-72.0000,0.0000,0.0000
376,roll,Fairway,-405.7166,0.0213,-72.0000,0.0000,0.0000
377,roll,Fairway,-405.7178,0.0213,-72.0000,0.0000,0.0000
378,roll,Fairway,-405.7191,0.0213,-72.0000,0.0000,0.0000
379,roll,Fairway,-405.7203,0.0213,-72.0000,0.0000,0.0000
380,roll,Fairway,-405.7216,0.0213,-72.0000,0.0000,0.0000
381,roll,Fairway,-405.7228,0.0213,-72.0000,0.0000,0.0000
382,roll,Fairway,-405.7240,0.0213,-72.0000,0.0000,0.0000
383,roll,Fairway,-405.7253,0.0213,-72.0000,0.0000,0.0000
384,roll,Fairway,-405.7265,0.0213,-72.0000,0.0000,0.0000
385,roll,Fairway,-405.7277,0.0213,-72.0000,0.0000,0.0000
386,roll,Fairway,-405.7290,0.0213,-72.0000,0.0000,0.0000
387,roll,Fairway,-405.7302,0.0213,-72.0000,0.0000,0.0000
388,roll,Fairway,-405.7314,0.0213,-72.0000,0.0000,0.0000
389,roll,Fairway,-405.7327,0.0213,-72.0000,0.0000,0.0000
390,roll,Fairway,-405.7339,0.0213,-72.0000,0.0000,0.0000
391,roll,Fairway,-405.7352,0.0213,-72.0000,0.0000,0.0000
392,roll,Fairway,-405.7364,0.0213,-72.0000,0.0000,0.0000
393,roll,Fairway,-405.7376,0.0213,-72.0000,0.0000,0.0000
394,roll,Fairway,-405.7389,0.0213,-72.0000,0.0000,0.0000
395,roll,Fairway,-405.7401,0.0213,-72.0000,0.0000,0.0000
396,roll,Fairway,-405.7413,0.0213,-72.0000,0.0000,0.0000
397,roll,Fairway,-405.7426,0.0213,-72.0000,0.0000,0.0000
398,roll,Fairway,-405.7438,0.0213,-72.0000,0.0000,0.0000
399,roll,Fairway,-405.7450,0.0213,-72.0000,0.0000,0.0000
400,roll,Fairway,-405.7462,0.0213,-72.0000,0.0000,0.0000
401,roll,Fairway,-405.7474,0.0213,-72.0000,0.0000,0.0000
402,roll,Fairway,-405.7487,0.0213,-72.0000,0.0000,0.0000
403,roll,Fairway,-405.7499,0.0213,-72.0000,0.0000,0.0000
404,roll,Fairway,-405.7511,0.0213,-72.0000,0.0000,0.0000
405,roll,Fairway,-405.7523,0.0213,-72.0000,0.0000,0.0000
406,roll,Fairway,-405.7535,0.0213,-72.0000,0.0000,0.0000
407,roll,Fairway,-405.7548,0.0213,-72.0000,0.0000,0.0000
408,roll,Fairway,-405.7560,0.0213,-72.0000,0.0000,0.0000
409,roll,Fairway,-405.7572,0.0213,-72.0000,0.0000,0.0000
410,roll,Fairway,-405.7584,0.0213,-72.0000,0.0000,0.0000
411,roll,Fairway,-405.7596,0.0213,-72.0000,0.0000,0.0000
412,roll,Fairway,-405.7609,0.0213,-72.0000,0.0000,0.0000
413,roll,Fairway,-405.7621,0.0213,-72.0000,0.0000,0.0000
414,roll,Fairway,-405.7632,0.0213,-72.0000,0.0000,0.0000
415,roll,Fairway,-405.7645,0.0213,-72.0000,0.0000,0.0000
416,roll,Fairway,-405.7657,0.0213,-72.0000,0.0000,0.0000
417,roll,Fairway,-405.7669,0.0213,-72.0000,0.0000,0.0000
418,roll,Fairway,-405.7681,0.0213,-72.0000,0.0000,0.0000
419,roll,Fairway,-405.7693,0.0213,-72.0000,0.0000,0.0000
420,roll,Fairway,-405.7705,0.0213,-72.0000,0.0000,0.0000
421,roll,Fairway,-405.7717,0.0213,-72.0000,0.0000,0.0000
422,roll,Fairway,-405.7729,0.0213,-72.0000,0.0000,0.0000
423,roll,Fairway,-405.7741,0.0213,-72.0000,0.0000,0.0000
424,roll,Fairway,-405.7753,0.0213,-72.0000,0.0000,0.0000
425,roll,Fairway,-405.7765,0.0213,-72.0000,0.0000,0.0000
426,roll,Fairway,-405.7777,0.0213,-72.0000,0.0000,0.0000
427,roll,Fairway,-405.7789,0.0213,-72.0000,0.0000,0.0000
428,roll,Fairway,-405.7802,0.0213,-72.0000,0.0000,0.0000
429,roll,Fairway,-405.7813,0.0213,-72.0000,0.0000,0.0000
430,roll,Fairway,-405.7825,0.0213,-72.0000,0.0000,0.0000
431,roll,Fairway,-405.7837,0.0213,-72.0000,0.0000,0.0000
432,roll,Fairway,-405.7849,0.0213,-72.0000,0.0000,0.0000
433,roll,Fairway,-405.7861,0.0213,-72.0000,0.0000,0.0000
434,roll,Fairway,-405.7873,0.0213,-72.0000,0.0000,0.0000
435,roll,Fairway,-405.7885,0.0213,-72.0000,0.0000,0.0000
436,roll,Fairway,-405.7897,0.0213,-72.0000,0.0000,0.0000
437,roll,Fairway,-405.7909,0.0213,-72.0000,0.0000,0.0000
438,roll,Fairway,-405.7921,0.0213,-72.0000,0.0000,0.0000
439,roll,Fairway,-405.7932,0.0213,-72.0000,0.0000,0.0000
440,roll,Fairway,-405.7944,0.0213,-72.0000,0.0000,0.0000
441,roll,Fairway,-405.7956,0.0213,-72.0000,0.0000,0.0000
442,roll,Fairway,-405.7968,0.0213,-72.0000,0.0000,0.0000
443,roll,Fairway,-405.7980,0.0213,-72.0000,0.0000,0.0000
444,roll,Fairway,-405.7992,0.0213,-72.0000,0.0000,0.0000
445,roll,Fairway,-405.8004,0.0213,-72.0000,0.0000,0.0000
446,roll,Fairway,-405.8016,0.0213,-72.0000,0.0000,0.0000
447,roll,Fairway,-405.8028,0.0213,-72.0000,0.0000,0.0000
448,roll,Fairway,-405.8040,0.0213,-72.0000,0.0000,0.0000
449,roll,Fairway,-405.8051,0.0213,-72.0000,0.0000,0.0000
450,roll,Fairway,-405.8063,0.0213,-72.0000,0.0000,0.0000
451,roll,Fairway,-405.8075,0.0213,-72.0000,0.0000,0.0000
452,roll,Fairway,-405.8087,0.0213,-72.0000,0.0000,0.0000
453,roll,Fairway,-405.8098,0.0213,-72.0000,0.0000,0.0000
454,roll,Fairway,-405.8110,0.0213,-72.0000,0.0000,0.0000
455,roll,Fairway,-405.8122,0.0213,-72.0000,0.0000,0.0000
456,roll,Fairway,-405.8134,0.0213,-72.0000,0.0000,0.0000
457,roll,Fairway,-405.8145,0.0213,-72.0000,0.0000,0.0000
458,roll,Fairway,-405.8157,0.0213,-72.0000,0.0000,0.0000
459,roll,Fairway,-405.8169,0.0213,-72.0000,0.0000,0.0000
460,roll,Fairway,-405.8181,0.0213,-72.0000,0.0000,0.0000
461,roll,Fairway,-405.8192,0.0213,-72.0000,0.0000,0.0000
462,roll,Fairway,-405.8204,0.0213,-72.0000,0.0000,0.0000
463,roll,Fairway,-405.8216,0.0213,-72.0000,0.0000,0.0000
464,roll,Fairway,-405.8228,0.0213,-72.0000,0.0000,0.0000
465,roll,Fairway,-405.8239,0.0213,-72.0000,0.0000,0.0000
466,roll,Fairway,-405.8251,0.0213,-72.0000,0.0000,0.0000
467,roll,Fairway,-405.8263,0.0213,-72.0000,0.0000,0.0000
468,roll,Fairway,-405.8274,0.0213,-72.0000,0.0000,0.0000
469,roll,Fairway,-405.8286,0.0213,-72.0000,0.0000,0.0000
470,roll,Fairway,-405.8297,0.0213,-72.0000,0.0000,0.0000
471,roll,Fairway,-405.8309,0.0213,-72.0000,0.0000,0.0000
472,roll,Fairway,-405.8321,0.0213,-72.0000,0.0000,0.0000
473,roll,Fairway,-405.8332,0.0213,-72.0000,0.0000,0.0000
474,roll,Fairway,-405.8344,0.0213,-72.0000,0.0000,0.0000
475,roll,Fairway,-405.8355,0.0213,-72.0000,0.0000,0.0000
476,roll,Fairway,-405.8367,0.0213,-72.0000,0.0000,0.0000
477,roll,Fairway,-405.8379,0.0213,-72.0000,0.0000,0.0000
478,roll,Fairway,-405.8390,0.0213,-72.0000,0.0000,0.0000
479,roll,Fairway,-405.8402,0.0213,-72.0000,0.0000,0.0000
480,roll,Fairway,-405.8413,0.0213,-72.0000,0.0000,0.0000
481,roll,Fairway,-405.8425,0.0213,-72.0000,0.0000,0.0000
482,roll,Fairway,-405.8437,0.0213,-72.0000,0.0000,0.0000
483,roll,Fairway,-405.8448,0.0213,-72.0000,0.0000,0.0000
484,roll,Fairway,-405.8460,0.0213,-72.0000,0.0000,0.0000
485,roll,Fairway,-405.8471,0.0213,-72.0000,0.0000,0.0000
486,roll,Fairway,-405.8483,0.0213,-72.0000,0.0000,0.0000
487,roll,Fairway,-405.8494,0.0213,-72.0000,0.0000,0.0000
488,roll,Fairway,-405.8506,0.0213,-72.0000,0.0000,0.0000
489,roll,Fairway,-405.8517,0.0213,-72.0000,0.0000,0.0000
490,roll,Fairway,-405.8528,0.0213,-72.0000,0.0000,0.0000
491,roll,Fairway,-405.8540,0.0213,-72.0000,0.0000,0.0000
492,roll,Fairway,-405.8551,0.0213,-72.0000,0.0000,0.0000
493,roll,Fairway,-405.8563,0.0213,-72.0000,0.0000,0.0000
494,roll,Fairway,-405.8574,0.0213,-72.0000,0.0000,0.0000
495,roll,Fairway,-405.8586,0.0213,-72.0000,0.0000,0.0000
496,roll,Fairway,-405.8597,0.0213,-72.0000,0.0000,0.0000
497,roll,Fairway,-405.8608,0.0213,-72.0000,0.0000,0.0000
498,roll,Fairway,-405.8620,0.0213,-72.0000,0.0000,0.0000
499,roll,Fairway,-405.8632,0.0213,-72.0000,0.0000,0.0000
500,roll,Fairway,-405.8643,0.0213,-72.0000,0.0000,0.0000
501,roll,Fairway,-405.8654,0.0213,-72.0000,0.0000,0.0000
502,roll,Fairway,-405.8666,0.0213,-72.0000,0.0000,0.0000
503,roll,Fairway,-405.8677,0.0213,-72.0000,0.0000,0.0000
504,roll,Fairway,-405.8688,0.0213,-72.0000,0.0000,0.0000
505,roll,Fairway,-405.8700,0.0213,-72.0000,0.0000,0.0000
506,roll,Fairway,-405.8711,0.0213,-72.0000,0.0000,0.0000
507,roll,Fairway,-405.8723,0.0213,-72.0000,0.0000,0.0000
508,roll,Fairway,-405.8734,0.0213,-72.0000,0.0000,0.0000
509,roll,Fairway,-405.8745,0.0213,-72.0000,0.0000,0.0000
510,roll,Fairway,-405.8756,0.0213,-72.0000,0.0000,0.0000
511,roll,Fairway,-405.8768,0.0213,-72.0000,0.0000,0.0000
512,roll,Fairway,-405.8779,0.0213,-72.0000,0.0000,0.0000
513,roll,Fairway,-405.8790,0.0213,-72.0000,0.0000,0.0000
514,roll,Fairway,-405.8801,0.0213,-72.0000,0.0000,0.0000
515,roll,Fairway,-405.8813,0.0213,-72.0000,0.0000,0.0000
516,roll,Fairway,-405.8824,0.0213,-72.0000,0.0000,0.0000
517,roll,Fairway,-405.8835,0.0213,-72.0000,0.0000,0.0000
518,roll,Fairway,-405.8846,0.0213,-72.0000,0.0000,0.0000
519,roll,Fairway,-405.8858,0.0213,-72.0000,0.0000,0.0000
520,roll,Fairway,-405.8869,0.0213,-72.0000,0.0000,0.0000
521,roll,Fairway,-405.8881,0.0213,-72.0000,0.0000,0.0000
522,roll,Fairway,-405.8892,0.0213,-72.0000,0.0000,0.0000
523,roll,Fairway,-405.8903,0.0213,-72.0000,0.0000,0.0000
524,roll,Fairway,-405.8914,0.0213,-72.0000,0.0000,0.0000
525,roll,Fairway,-405.8925,0.0213,-72.0000,0.0000,0.0000
526,roll,Fairway,-405.8936,0.0213,-72.0000,0.0000,0.0000
527,roll,Fairway,-405.8947,0.0213,-72.0000,0.0000,0.0000
528,roll,Fairway,-405.8958,0.0213,-72.0000,0.0000,0.0000
529,roll,Fairway,-405.8970,0.0213,-72.0000,0.0000,0.0000
530,roll,Fairway,-405.8981,0.0213,-72.0000,0.0000,0.0000
531,roll,Fairway,-405.8992,0.0213,-72.0000,0.0000,0.0000
532,roll,Fairway,-405.9003,0.0213,-72.0000,0.0000,0.0000
533,roll,Fairway,-405.9014,0.0213,-72.0000,0.0000,0.0000
534,roll,Fairway,-405.9025,0.0213,-72.0000,0.0000,0.0000
535,roll,Fairway,-405.9036,0.0213,-72.0000,0.0000,0.0000
536,roll,Fairway,-405.9048,0.0213,-72.0000,0.0000,0.0000
537,roll,Fairway,-405.9059,0.0213,-72.0000,0.0000,0.0000
538,roll,Fairway,-405.9070,0.0213,-72.0000,0.0000,0.0000
539,roll,Fairway,-405.9081,0.0213,-72.0000,0.0000,0.0000
540,roll,Fairway,-405.9092,0.0213,-72.0000,0.0000,0.0000
541,roll,Fairway,-405.9103,0.0213,-72.0000,0.0000,0.0000
542,roll,Fairway,-405.9114,0.0213,-72.0000,0.0000,0.0000
543,roll,Fairway,-405.9125,0.0213,-72.0000,0.0000,0.0000
544,roll,Fairway,-405.9136,0.0213,-72.0000,0.0000,0.0000
545,roll,Fairway,-405.9147,0.0213,-72.0000,0.0000,0.0000
546,roll,Fairway,-405.9158,0.0213,-72.0000,0.0000,0.0000
547,roll,Fairway,-405.9169,0.0213,-72.0000,0.0000,0.0000
548,roll,Fairway,-405.9180,0.0213,-72.0000,0.0000,0.0000
549,roll,Fairway,-405.9191,0.0213,-72.0000,0.0000,0.0000
550,roll,Fairway,-405.9202,0.0213,-72.0000,0.0000,0.0000
551,roll,Fairway,-405.9213,0.0213,-72.0000,0.0000,0.0000
552,roll,Fairway,-405.9224,0.0213,-72.0000,0.0000,0.0000
553,roll,Fairway,-405.9235,0.0213,-72.0000,0.0000,0.0000
554,roll,Fairway,-405.9246,0.0213,-72.0000,0.0000,0.0000
555,roll,Fairway,-405.9257,0.0213,-72.0000,0.0000,0.0000
556,roll,Fairway,-405.9268,0.0213,-72.0000,0.0000,0.0000
557,roll,Fairway,-405.9279,0.0213,-72.0000,0.0000,0.0000
558,roll,Fairway,-405.9290,0.0213,-72.0000,0.0000,0.0000
559,roll,Fairway,-405.9301,0.0213,-72.0000,0.0000,0.0000
560,roll,Fairway,-405.9312,0.0213,-72.0000,0.0000,0.0000
561,roll,Fairway,-405.9323,0.0213,-72.0000,0.0000,0.0000
562,roll,Fairway,-405.9333,0.0213,-72.0000,0.0000,0.0000
563,roll,Fairway,-405.9344,0.0213,-72.0000,0.0000,0.0000
564,roll,Fairway,-405.9355,0.0213,-72.0000,0.0000,0.0000
565,roll,Fairway,-405.9366,0.0213,-72.0000,0.0000,0.0000
566,roll,Fairway,-405.9377,0.0213,-72.0000,0.0000,0.0000
567,roll,Fairway,-405.9388,0.0213,-72.0000,0.0000,0.0000
568,roll,Fairway,-405.9398,0.0213,-72.0000,0.0000,0.0000
569,roll,Fairway,-405.9409,0.0213,-72.0000,0.0000,0.0000
570,roll,Fairway,-405.9420,0.0213,-72.0000,0.0000,0.0000
571,roll,Fairway,-405.9431,0.0213,-72.0000,0.0000,0.0000
572,roll,Fairway,-405.9442,0.0213,-72.0000,0.0000,0.0000
573,roll,Fairway,-405.9453,0.0213,-72.0000,0.0000,0.0000
574,roll,Fairway,-405.9464,0.0213,-72.0000,0.0000,0.0000
575,roll,Fairway,-405.9474,0.0213,-72.0000,0.0000,0.0000
576,roll,Fairway,-405.9485,0.0213,-72.0000,0.0000,0.0000
577,roll,Fairway,-405.9496,0.0213,-72.0000,0.0000,0.0000
578,roll,Fairway,-405.9507,0.0213,-72.0000,0.0000,0.0000
579,roll,Fairway,-405.9518,0.0213,-72.0000,0.0000,0.0000
580,roll,Fairway,-405.9529,0.0213,-72.0000,0.0000,0.0000
581,roll,Fairway,-405.9539,0.0213,-72.0000,0.0000,0.0000
582,roll,Fairway,-405.9550,0.0213,-72.0000,0.0000,0.0000
583,roll,Fairway,-405.9561,0.0213,-72.0000,0.0000,0.0000
584,roll,Fairway,-405.9571,0.0213,-72.0000,0.0000,0.0000
585,roll,Fairway,-405.9582,0.0213,-72.0000,0.0000,0.0000
586,roll,Fairway,-405.9593,0.0213,-72.0000,0.0000,0.0000
587,roll,Fairway,-405.9603,0.0213,-72.0000,0.0000,0.0000
588,roll,Fairway,-405.9614,0.0213,-72.0000,0.0000,0.0000
589,roll,Fairway,-405.9625,0.0213,-72.0000,0.0000,0.0000
590,roll,Fairway,-405.9635,0.0213,-72.0000,0.0000,0.0000
591,roll,Fairway,-405.9646,0.0213,-72.0000,0.0000,0.0000
592,roll,Fairway,-405.9657,0.0213,-72.0000,0.0000,0.0000
593,roll,Fairway,-405.9667,0.0213,-72.0000,0.0000,0.0000
594,roll,Fairway,-405.9678,0.0213,-72.0000,0.0000,0.0000
595,roll,Fairway,-405.9689,0.0213,-72.0000,0.0000,0.0000
596,roll,Fairway,-405.9699,0.0213,-72.0000,0.0000,0.0000
597,roll,Fairway,-405.9710,0.0213,-72.0000,0.0000,0.0000
598,roll,Fairway,-405.9721,0.0213,-72.0000,0.0000,0.0000
599,roll,Fairway,-405.9731,0.0213,-72.0000,0.0000,0.0000
600,roll,Fairway,-405.9742,0.0213,-72.0000,0.0000,0.0000
601,roll,Fairway,-405.9753,0.0213,-72.0000,0.0000,0.0000
602,roll,Fairway,-405.9763,0.0213,-72.0000,0.0000,0.0000
603,roll,Fairway,-405.9774,0.0213,-72.0000,0.0000,0.0000
604,roll,Fairway,-405.9784,0.0213,-72.0000,0.0000,0.0000
605,roll,Fairway,-405.9795,0.0213,-72.0000,0.0000,0.0000
606,roll,Fairway,-405.9805,0.0213,-72.0000,0.0000,0.0000
607,roll,Fairway,-405.9816,0.0213,-72.0000,0.0000,0.0000
608,roll,Fairway,-405.9826,0.0213,-72.0000,0.0000,0.0000
609,roll,Fairway,-405.9837,0.0213,-72.0000,0.0000,0.0000
610,roll,Fairway,-405.9847,0.0213,-72.0000,0.0000,0.0000
611,roll,Fairway,-405.9858,0.0213,-72.0000,0.0000,0.0000
612,roll,Fairway,-405.9868,0.0213,-72.0000,0.0000,0.0000
613,roll,Fairway,-405.9879,0.0213,-72.0000,0.0000,0.0000
614,roll,Fairway,-405.9890,0.0213,-72.0000,0.0000,0.0000
615,roll,Fairway,-405.9900,0.0213,-72.0000,0.0000,0.0000
616,roll,Fairway,-405.9911,0.0213,-72.0000,0.0000,0.0000
617,roll,Fairway,-405.9921,0.0213,-72.0000,0.0000,0.0000
618,roll,Fairway,-405.9932,0.0213,-72.0000,0.0000,0.0000
619,roll,Fairway,-405.9942,0.0213,-72.0000,0.0000,0.0000
620,roll,Fairway,-405.9953,0.0213,-72.0000,0.0000,0.0000
621,roll,Fairway,-405.9963,0.0213,-72.0000,0.0000,0.0000
622,roll,Fairway,-405.9973,0.0213,-72.0000,0.0000,0.0000
623,roll,Fairway,-405.9984,0.0213,-72.0000,0.0000,0.0000
624,roll,Fairway,-405.9994,0.0213,-72.0000,0.0000,0.0000
625,roll,Fairway,-406.0005,0.0213,-72.0000,0.0000,0.0000
626,roll,Fairway,-406.0015,0.0213,-72.0000,0.0000,0.0000
627,roll,Fairway,-406.0025,0.0213,-72.0000,0.0000,0.0000
628,roll,Fairway,-406.0036,0.0213,-72.0000,0.0000,0.0000
629,roll,Fairway,-406.0046,0.0213,-72.0000,0.0000,0.0000
630,roll,Fairway,-406.0056,0.0213,-72.0000,0.0000,0.0000
631,roll,Fairway,-406.0067,0.0213,-72.0000,0.0000,0.0000
632,roll,Fairway,-406.0077,0.0213,-72.0000,0.0000,0.0000
633,roll,Fairway,-406.0088,0.0213,-72.0000,0.0000,0.0000
634,roll,Fairway,-406.0098,0.0213,-72.0000,0.0000,0.0000
635,roll,Fairway,-406.0108,0.0213,-72.0000,0.0000,0.0000
636,roll,Fairway,-406.0119,0.0213,-72.0000,0.0000,0.0000
637,roll,Fairway,-406.0129,0.0213,-72.0000,0.0000,0.0000
638,roll,Fairway,-406.0139,0.0213,-72.0000,0.0000,0.0000
639,roll,Fairway,-406.0150,0.0213,-72.0000,0.0000,0.0000
640,roll,Fairway,-406.0160,0.0213,-72.0000,0.0000,0.0000
641,roll,Fairway,-406.0170,0.0213,-72.0000,0.0000,0.0000
642,roll,Fairway,-406.0181,0.0213,-72.0000,0.0000,0.0000
643,roll,Fairway,-406.0191,0.0213,-72.0000,0.0000,0.0000
644,roll,Fairway,-406.0201,0.0213,-72.0000,0.0000,0.0000
645,roll,Fairway,-406.0211,0.0213,-72.0000,0.0000,0.0000
646,roll,Fairway,-406.0222,0.0213,-72.0000,0.0000,0.0000
647,roll,Fairway,-406.0232,0.0213,-72.0000,0.0000,0.0000
648,roll,Fairway,-406.0242,0.0213,-72.0000,0.0000,0.0000
649,roll,Fairway,-406.0252,0.0213,-72.0000,0.0000,0.0000
650,roll,Fairway,-406.0262,0.0213,-72.0000,0.0000,0.0000
651,roll,Fairway,-406.0273,0.0213,-72.0000,0.0000,0.0000
652,roll,Fairway,-406.0283,0.0213,-72.0000,0.0000,0.0000
653,roll,Fairway,-406.0293,0.0213,-72.0000,0.0000,0.0000
654,roll,Fairway,-406.0303,0.0213,-72.0000,0.0000,0.0000
655,roll,Fairway,-406.0314,0.0213,-72.0000,0.0000,0.0000
656,roll,Fairway,-406.0324,0.0213,-72.0000,0.0000,0.0000
657,roll,Fairway,-406.0334,0.0213,-72.0000,0.0000,0.0000
658,roll,Fairway,-406.0344,0.0213,-72.0000,0.0000,0.0000
659,roll,Fairway,-406.0355,0.0213,-72.0000,0.0000,0.0000
660,roll,Fairway,-406.0365,0.0213,-72.0000,0.0000,0.0000
661,roll,Fairway,-406.0375,0.0213,-72.0000,0.0000,0.0000
662,roll,Fairway,-406.0385,0.0213,-72.0000,0.0000,0.0000
663,roll,Fairway,-406.0395,0.0213,-72.0000,0.0000,0.0000
664,roll,Fairway,-406.0405,0.0213,-72.0000,0.0000,0.0000
665,roll,Fairway,-406.0415,0.0213,-72.0000,0.0000,0.0000
666,roll,Fairway,-406.0425,0.0213,-72.0000,0.0000,0.0000
667,roll,Fairway,-406.0435,0.0213,-72.0000,0.0000,0.0000
668,roll,Fairway,-406.0446,0.0213,-72.0000,0.0000,0.0000
669,roll,Fairway,-406.0455,0.0213,-72.0000,0.0000,0.0000
670,roll,Fairway,-406.0466,0.0213,-72.0000,0.0000,0.0000
671,roll,Fairway,-406.0475,0.0213,-72.0000,0.0000,0.0000
672,roll,Fairway,-406.0486,0.0213,-72.0000,0.0000,0.0000
673,roll,Fairway,-406.0496,0.0213,-72.0000,0.0000,0.0000
674,roll,Fairway,-406.0506,0.0213,-72.0000,0.0000,0.0000
675,roll,Fairway,-406.0516,0.0213,-72.0000,0.0000,0.0000
676,roll,Fairway,-406.0526,0.0213,-72.0000,0.0000,0.0000
677,roll,Fairway,-406.0536,0.0213,-72.0000,0.0000,0.0000
678,roll,Fairway,-406.0546,0.0213,-72.0000,0.0000,0.0000
679,roll,Fairway,-406.0556,0.0213,-72.0000,0.0000,0.0000
680,roll,Fairway,-406.0566,0.0213,-72.0000,0.0000,0.0000
681,roll,Fairway,-406.0576,0.0213,-72.0000,0.0000,0.0000
682,roll,Fairway,-406.0587,0.0213,-72.0000,0.0000,0.0000
683,roll,Fairway,-406.0596,0.0213,-72.0000,0.0000,0.0000
684,roll,Fairway,-406.0606,0.0213,-72.0000,0.0000,0.0000
685,roll,Fairway,-406.0616,0.0213,-72.0000,0.0000,0.0000
686,roll,Fairway,-406.0626,0.0213,-72.0000,0.0000,0.0000
687,roll,Fairway,-406.0636,0.0213,-72.0000,0.0000,0.0000
688,roll,Fairway,-406.0646,0.0213,-72.0000,0.0000,0.0000
689,roll,Fairway,-406.0656,0.0213,-72.0000,0.0000,0.0000
690,roll,Fairway,-406.0666,0.0213,-72.0000,0.0000,0.0000
691,roll,Fairway,-406.0676,0.0213,-72.0000,0.0000,0.0000
692,roll,Fairway,-406.0686,0.0213,-72.0000,0.0000,0.0000
693,roll,Fairway,-406.0696,0.0213,-72.0000,0.0000,0.0000
694,roll,Fairway,-406.0706,0.0213,-72.0000,0.0000,0.0000
695,roll,Fairway,-406.0715,0.0213,-72.0000,0.0000,0.0000
696,roll,Fairway,-406.0725,0.0213,-72.0000,0.0000,0.0000
697,roll,Fairway,-406.0735,0.0213,-72.0000,0.0000,0.0000
698,roll,Fairway,-406.0745,0.0213,-72.0000,0.0000,0.0000
699,roll,Fairway,-406.0755,0.0213,-72.0000,0.0000,0.0000
700,roll,Fairway,-406.0765,0.0213,-72.0000,0.0000,0.0000
701,roll,Fairway,-406.0775,0.0213,-72.0000,0.0000,0.0000
702,roll,Fairway,-406.0785,0.0213,-72.0000,0.0000,0.0000
703,roll,Fairway,-406.0795,0.0213,-72.0000,0.0000,0.0000
704,roll,Fairway,-406.0805,0.0213,-72.0000,0.0000,0.0000
705,roll,Fairway,-406.0815,0.0213,-72.0000,0.0000,0.0000
706,roll,Fairway,-406.0825,0.0213,-72.0000,0.0000,0.0000
707,roll,Fairway,-406.0834,0.0213,-72.0000,0.0000,0.0000
708,roll,Fairway,-406.0844,0.0213,-72.0000,0.0000,0.0000
709,roll,Fairway,-406.0854,0.0213,-72.0000,0.0000,0.0000
710,roll,Fairway,-406.0864,0.0213,-72.0000,0.0000,0.0000
711,roll,Fairway,-406.0873,0.0213,-72.0000,0.0000,0.0000
712,roll,Fairway,-406.0883,0.0213,-72.0000,0.0000,0.0000
713,roll,Fairway,-406.0893,0.0213,-72.0000,0.0000,0.0000
714,roll,Fairway,-406.0903,0.0213,-72.0000,0.0000,0.0000
715,roll,Fairway,-406.0912,0.0213,-72.0000,0.0000,0.0000
716,roll,Fairway,-406.0922,0.0213,-72.0000,0.0000,0.0000
717,roll,Fairway,-406.0932,0.0213,-72.0000,0.0000,0.0000
718,roll,Fairway,-406.0942,0.0213,-72.0000,0.0000,0.0000
719,roll,Fairway,-406.0952,0.0213,-72.0000,0.0000,0.0000
720,roll,Fairway,-406.0961,0.0213,-72.0000,0.0000,0.0000
721,roll,Fairway,-406.0971,0.0213,-72.0000,0.0000,0.0000
722,roll,Fairway,-406.0981,0.0213,-72.0000,0.0000,0.0000
723,roll,Fairway,-406.0991,0.0213,-72.0000,0.0000,0.0000
724,roll,Fairway,-406.1000,0.0213,-72.0000,0.0000,0.0000
725,roll,Fairway,-406.1010,0.0213,-72.0000,0.0000,0.0000
726,roll,Fairway,-406.1020,0.0213,-72.0000,0.0000,0.0000
727,roll,Fairway,-406.1030,0.0213,-72.0000,0.0000,0.0000
728,roll,Fairway,-406.1039,0.0213,-72.0000,0.0000,0.0000
729,roll,Fairway,-406.1049,0.0213,-72.0000,0.0000,0.0000
730,roll,Fairway,-406.1058,0.0213,-72.0000,0.0000,0.0000
731,roll,Fairway,-406.1068,0.0213,-72.0000,0.0000,0.0000
732,roll,Fairway,-406.1078,0.0213,-72.0000,0.0000,0.0000
733,roll,Fairway,-406.1087,0.0213,-72.0000,0.0000,0.0000
734,roll,Fairway,-406.1097,0.0213,-72.0000,0.0000,0.0000
735,roll,Fairway,-406.1107,0.0213,-72.0000,0.0000,0.0000
736,roll,Fairway,-406.1116,0.0213,-72.0000,0.0000,0.0000
737,roll,Fairway,-406.1125,0.0213,-72.0000,0.0000,0.0000
738,roll,Fairway,-406.1135,0.0213,-72.0000,0.0000,0.0000
739,roll,Fairway,-406.1145,0.0213,-72.0000,0.0000,0.0000
740,roll,Fairway,-406.1154,0.0213,-72.0000,0.0000,0.0000
741,roll,Fairway,-406.1164,0.0213,-72.0000,0.0000,0.0000
742,roll,Fairway,-406.1174,0.0213,-72.0000,0.0000,0.0000
743,roll,Fairway,-406.1183,0.0213,-72.0000,0.0000,0.0000
744,roll,Fairway,-406.1193,0.0213,-72.0000,0.0000,0.0000
745,roll,Fairway,-406.1202,0.0213,-72.0000,0.0000,0.0000
746,roll,Fairway,-406.1212,0.0213,-72.0000,0.0000,0.0000
747,roll,Fairway,-406.1222,0.0213,-72.0000,0.0000,0.0000
748,roll,Fairway,-406.1231,0.0213,-72.0000,0.0000,0.0000
749,roll,Fairway,-406.1241,0.0213,-72.0000,0.0000,0.0000
750,roll,Fairway,-406.1251,0.0213,-72.0000,0.0000,0.0000
