mode,source_hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,18,CartPath,12.0,500,20.082,-251.3498,8.6050,-40.5000,-251.3498,8.6050,-40.5000,OOB,0.0000,0,1.2829,1,2026-05-18T12:40:31.1050100+02:00
roll,18,CartPath,12.0,500,20.084,-251.2459,8.5961,-40.5000,-251.2459,8.5961,-40.5000,OOB,0.0000,0,1.2832,2,2026-05-18T12:40:31.6053560+02:00
roll,18,CartPath,12.0,2700,20.052,-250.7388,8.5681,-40.5000,-250.7388,8.5681,-40.5000,OOB,0.0000,0,1.3071,1,2026-05-18T12:40:32.1050630+02:00
roll,18,CartPath,12.0,2700,20.054,-250.6347,8.5623,-40.5000,-250.6347,8.5623,-40.5000,OOB,0.0000,0,1.3075,2,2026-05-18T12:40:32.6064450+02:00
roll,18,CartPath,15.0,500,22.201,-249.1411,8.4755,-40.5000,-249.1411,8.4755,-40.5000,OOB,0.0000,0,1.1817,1,2026-05-18T12:40:33.1049470+02:00
roll,18,CartPath,15.0,500,22.203,-249.0366,8.4699,-40.5000,-249.0366,8.4699,-40.5000,OOB,0.0000,0,1.1820,2,2026-05-18T12:40:33.6055650+02:00
roll,18,CartPath,15.0,2700,22.146,-248.2234,8.4228,-40.5000,-248.2234,8.4228,-40.5000,OOB,0.0000,0,1.2168,1,2026-05-18T12:40:34.1051020+02:00
roll,18,CartPath,15.0,2700,22.148,-248.1189,8.4174,-40.5000,-248.1189,8.4174,-40.5000,OOB,0.0000,0,1.2172,2,2026-05-18T12:40:34.6054360+02:00
roll,18,CartPath,20.0,500,26.441,-246.1728,8.3156,-40.5000,-246.1728,8.3156,-40.5000,OOB,0.0000,0,1.0282,1,2026-05-18T12:40:35.2053270+02:00
roll,18,CartPath,20.0,500,26.442,-246.0678,8.3105,-40.5000,-246.0678,8.3105,-40.5000,OOB,0.0000,0,1.0284,2,2026-05-18T12:40:35.7052820+02:00
roll,18,CartPath,20.0,2700,26.364,-244.9996,8.2533,-40.5000,-244.9996,8.2533,-40.5000,OOB,0.0000,0,1.0666,1,2026-05-18T12:40:36.2051190+02:00
roll,18,CartPath,20.0,2700,26.365,-244.8943,8.2480,-40.5000,-244.8943,8.2480,-40.5000,OOB,0.0000,0,1.0669,2,2026-05-18T12:40:36.7053480+02:00
roll,18,CartPath,25.0,500,30.689,-244.1010,8.2090,-40.5000,-244.1010,8.2090,-40.5000,OOB,0.0000,0,0.9085,1,2026-05-18T12:40:37.2051260+02:00
roll,18,CartPath,25.0,500,30.690,-243.9950,8.2041,-40.5000,-243.9950,8.2041,-40.5000,OOB,0.0000,0,0.9088,2,2026-05-18T12:40:37.7051790+02:00
roll,18,CartPath,25.0,2700,30.579,-242.7596,8.1469,-40.5000,-242.7596,8.1469,-40.5000,OOB,0.0000,0,0.9467,1,2026-05-18T12:40:38.3053810+02:00
roll,18,CartPath,25.0,2700,30.580,-242.6541,8.1427,-40.5000,-242.6541,8.1427,-40.5000,OOB,0.0000,0,0.9469,2,2026-05-18T12:40:38.8056320+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,1,2026-05-18T12:40:39.4213680+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,2,2026-05-18T12:40:40.0051280+02:00
putt,18,Green,0.5,0,0.190,208.2600,21.0976,23.5000,209.1532,6.4561,23.5000,Green,0.8932,0,4.9363,3,2026-05-18T12:40:40.5052650+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,1,2026-05-18T12:40:41.1050420+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,2,2026-05-18T12:40:41.6049250+02:00
putt,18,Green,1.0,0,0.692,208.2600,21.0976,23.5000,210.1434,6.4967,23.5000,Green,1.8834,0,6.3151,3,2026-05-18T12:40:42.1051030+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,1,2026-05-18T12:40:42.6054330+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,2,2026-05-18T12:40:43.2053050+02:00
putt,18,Green,1.8,0,1.519,208.2600,21.0976,23.5000,211.7933,6.5627,23.5000,Green,3.5333,0,7.5190,3,2026-05-18T12:40:43.7050380+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,1,2026-05-18T12:40:44.2049220+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,2,2026-05-18T12:40:44.7046860+02:00
putt,18,Green,2.5,0,2.201,208.2600,21.0976,23.5000,213.1274,6.6155,23.5000,Green,4.8674,0,8.1397,3,2026-05-18T12:40:45.2051450+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,1,2026-05-18T12:40:45.8051300+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,2,2026-05-18T12:40:46.4048510+02:00
putt,18,Green,3.5,0,3.193,208.2600,21.0976,23.5000,215.1196,6.6932,23.5000,Green,6.8596,0,8.8145,3,2026-05-18T12:40:46.9048450+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,1,2026-05-18T12:40:47.4051430+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,2,2026-05-18T12:40:48.0050780+02:00
putt,18,Green,5.0,0,4.697,208.2600,21.0976,23.5000,218.1096,6.8096,23.5000,Green,9.8496,0,9.5268,3,2026-05-18T12:40:48.5048760+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,1,2026-05-18T12:40:49.0052850+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,2,2026-05-18T12:40:49.6050150+02:00
putt,18,Green,7.0,0,6.700,208.2600,21.0976,23.5000,222.0971,6.9682,23.5000,Green,13.8371,0,10.1975,3,2026-05-18T12:40:50.1048290+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,1,2026-05-18T12:40:50.6062080+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,2,2026-05-18T12:40:51.1053950+02:00
putt,18,Fairway,0.5,0,0.500,-297.7400,5.7747,-130.5000,-294.1050,-1257.1550,-130.5000,Fairway,3.6350,0,30.0010,3,2026-05-18T12:40:51.6053710+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,1,2026-05-18T12:40:52.1048250+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,2,2026-05-18T12:40:52.6055660+02:00
putt,18,Fairway,1.0,0,1.000,-297.7400,5.7747,-130.5000,-290.6072,-1257.1290,-130.5000,Fairway,7.1328,0,30.0010,3,2026-05-18T12:40:53.1057180+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,1,2026-05-18T12:40:53.6053750+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,2,2026-05-18T12:40:54.1053520+02:00
putt,18,Fairway,1.8,0,1.830,-297.7400,5.7747,-130.5000,-284.8259,-1257.0730,-130.5000,Fairway,12.9141,0,30.0010,3,2026-05-18T12:40:54.6052490+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,1,2026-05-18T12:40:55.1054510+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,2,2026-05-18T12:40:55.6056440+02:00
putt,18,Fairway,2.5,0,2.500,-297.7400,5.7747,-130.5000,-280.1846,-1256.9820,-130.5000,Fairway,17.5554,0,30.0010,3,2026-05-18T12:40:56.2055630+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,1,2026-05-18T12:40:56.7050400+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,2,2026-05-18T12:40:57.2052900+02:00
putt,18,Fairway,3.5,0,3.500,-297.7400,5.7747,-130.5000,-273.3354,-1256.8070,-130.5000,Fairway,24.4045,0,30.0010,3,2026-05-18T12:40:57.7052680+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,1,2026-05-18T12:40:58.2052660+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,2,2026-05-18T12:40:58.7054660+02:00
putt,18,Fairway,5.0,0,5.000,-297.7400,5.7747,-130.5000,-263.2517,-1256.4680,-130.5000,Fairway,34.4883,0,30.0010,3,2026-05-18T12:40:59.2052490+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,1,2026-05-18T12:40:59.7056120+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,2,2026-05-18T12:41:00.2052840+02:00
putt,18,Fairway,7.0,0,7.000,-297.7400,5.7747,-130.5000,-250.1779,-1255.9260,-130.5000,Fairway,47.5621,0,30.0010,3,2026-05-18T12:41:00.7055760+02:00
